LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN1717100000000,17,171,"Scott County, IL",2021,"2,243","2,124",119,5.3
CN1717300000000,17,173,"Shelby County, IL",2021,"10,625","10,186",439,4.1
CN1717500000000,17,175,"Stark County, IL",2021,"2,411","2,280",131,5.4
CN1717700000000,17,177,"Stephenson County, IL",2021,"20,961","19,796","1,165",5.6
CN1717900000000,17,179,"Tazewell County, IL",2021,"62,935","59,830","3,105",4.9
CN1718100000000,17,181,"Union County, IL",2021,"7,566","7,154",412,5.4
CN1718300000000,17,183,"Vermilion County, IL",2021,"31,483","29,393","2,090",6.6
CN1718500000000,17,185,"Wabash County, IL",2021,"5,194","4,929",265,5.1
CN1718700000000,17,187,"Warren County, IL",2021,"7,434","7,065",369,5.0
CN1718900000000,17,189,"Washington County, IL",2021,"7,389","7,093",296,4.0
CN1719100000000,17,191,"Wayne County, IL",2021,"7,498","7,168",330,4.4
CN1719300000000,17,193,"White County, IL",2021,"5,659","5,360",299,5.3
CN1719500000000,17,195,"Whiteside County, IL",2021,"27,161","25,810","1,351",5.0
CN1719700000000,17,197,"Will County, IL",2021,"359,451","339,032","20,419",5.7
CN1719900000000,17,199,"Williamson County, IL",2021,"31,046","29,288","1,758",5.7
CN1720100000000,17,201,"Winnebago County, IL",2021,"134,483","123,166","11,317",8.4
CN1720300000000,17,203,"Woodford County, IL",2021,"18,361","17,631",730,4.0
CN1800100000000,18,1,"Adams County, IN",2021,"15,713","15,310",403,2.6
CN1800300000000,18,3,"Allen County, IN",2021,"191,217","183,778","7,439",3.9
CN1800500000000,18,5,"Bartholomew County, IN",2021,"38,433","37,101","1,332",3.5
CN1800700000000,18,7,"Benton County, IN",2021,"4,158","4,033",125,3.0
CN1800900000000,18,9,"Blackford County, IN",2021,"5,055","4,865",190,3.8
CN1801100000000,18,11,"Boone County, IN",2021,"37,921","37,050",871,2.3
CN1801300000000,18,13,"Brown County, IN",2021,"7,531","7,257",274,3.6
CN1801500000000,18,15,"Carroll County, IN",2021,"10,236","9,919",317,3.1
CN1801700000000,18,17,"Cass County, IN",2021,"17,702","17,016",686,3.9
CN1801900000000,18,19,"Clark County, IN",2021,"64,026","61,846","2,180",3.4
CN1802100000000,18,21,"Clay County, IN",2021,"11,977","11,532",445,3.7
CN1802300000000,18,23,"Clinton County, IN",2021,"15,955","15,445",510,3.2
CN1802500000000,18,25,"Crawford County, IN",2021,"4,398","4,204",194,4.4
CN1802700000000,18,27,"Daviess County, IN",2021,"15,313","14,897",416,2.7
CN1802900000000,18,29,"Dearborn County, IN",2021,"25,830","24,995",835,3.2
CN1803100000000,18,31,"Decatur County, IN",2021,"13,320","12,861",459,3.4
CN1803300000000,18,33,"DeKalb County, IN",2021,"21,685","21,031",654,3.0
CN1803500000000,18,35,"Delaware County, IN",2021,"51,533","49,325","2,208",4.3
CN1803700000000,18,37,"Dubois County, IN",2021,"21,775","21,194",581,2.7
CN1803900000000,18,39,"Elkhart County, IN",2021,"105,259","102,038","3,221",3.1
CN1804100000000,18,41,"Fayette County, IN",2021,"10,310","9,900",410,4.0
CN1804300000000,18,43,"Floyd County, IN",2021,"40,543","39,273","1,270",3.1
CN1804500000000,18,45,"Fountain County, IN",2021,"7,720","7,480",240,3.1
CN1804700000000,18,47,"Franklin County, IN",2021,"11,353","11,018",335,3.0
CN1804900000000,18,49,"Fulton County, IN",2021,"9,390","9,042",348,3.7
CN1805100000000,18,51,"Gibson County, IN",2021,"16,863","16,342",521,3.1
CN1805300000000,18,53,"Grant County, IN",2021,"30,111","28,831","1,280",4.3
CN1805500000000,18,55,"Greene County, IN",2021,"14,154","13,655",499,3.5
CN1805700000000,18,57,"Hamilton County, IN",2021,"189,663","185,049","4,614",2.4
CN1805900000000,18,59,"Hancock County, IN",2021,"42,672","41,499","1,173",2.7
CN1806100000000,18,61,"Harrison County, IN",2021,"18,918","18,337",581,3.1
CN1806300000000,18,63,"Hendricks County, IN",2021,"94,330","91,766","2,564",2.7
CN1806500000000,18,65,"Henry County, IN",2021,"20,868","20,087",781,3.7
CN1806700000000,18,67,"Howard County, IN",2021,"37,166","34,804","2,362",6.4
CN1806900000000,18,69,"Huntington County, IN",2021,"18,739","18,149",590,3.1
CN1807100000000,18,71,"Jackson County, IN",2021,"23,455","22,684",771,3.3
CN1807300000000,18,73,"Jasper County, IN",2021,"15,836","15,247",589,3.7
CN1807500000000,18,75,"Jay County, IN",2021,"9,210","8,954",256,2.8
CN1807700000000,18,77,"Jefferson County, IN",2021,"14,910","14,391",519,3.5
CN1807900000000,18,79,"Jennings County, IN",2021,"14,463","13,927",536,3.7
CN1808100000000,18,81,"Johnson County, IN",2021,"82,644","80,238","2,406",2.9
CN1808300000000,18,83,"Knox County, IN",2021,"17,916","17,357",559,3.1
CN1808500000000,18,85,"Kosciusko County, IN",2021,"41,011","39,772","1,239",3.0
CN1808700000000,18,87,"LaGrange County, IN",2021,"18,587","18,143",444,2.4
CN1808900000000,18,89,"Lake County, IN",2021,"231,049","216,424","14,625",6.3
CN1809100000000,18,91,"LaPorte County, IN",2021,"50,311","47,782","2,529",5.0
CN1809300000000,18,93,"Lawrence County, IN",2021,"21,349","20,562",787,3.7
CN1809500000000,18,95,"Madison County, IN",2021,"60,855","58,213","2,642",4.3
CN1809700000000,18,97,"Marion County, IN",2021,"496,598","472,540","24,058",4.8
CN1809900000000,18,99,"Marshall County, IN",2021,"21,784","21,131",653,3.0
CN1810100000000,18,101,"Martin County, IN",2021,"5,104","4,955",149,2.9
CN1810300000000,18,103,"Miami County, IN",2021,"15,808","15,089",719,4.5
CN1810500000000,18,105,"Monroe County, IN",2021,"71,269","69,147","2,122",3.0
CN1810700000000,18,107,"Montgomery County, IN",2021,"19,081","18,553",528,2.8
CN1810900000000,18,109,"Morgan County, IN",2021,"35,189","34,027","1,162",3.3
CN1811100000000,18,111,"Newton County, IN",2021,"6,311","6,044",267,4.2
CN1811300000000,18,113,"Noble County, IN",2021,"22,152","21,376",776,3.5
CN1811500000000,18,115,"Ohio County, IN",2021,"2,859","2,772",87,3.0
CN1811700000000,18,117,"Orange County, IN",2021,"9,230","8,845",385,4.2
CN1811900000000,18,119,"Owen County, IN",2021,"10,166","9,807",359,3.5
CN1812100000000,18,121,"Parke County, IN",2021,"6,562","6,340",222,3.4
CN1812300000000,18,123,"Perry County, IN",2021,"8,357","8,057",300,3.6
CN1812500000000,18,125,"Pike County, IN",2021,"5,418","5,196",222,4.1
CN1812700000000,18,127,"Porter County, IN",2021,"84,021","80,508","3,513",4.2
CN1812900000000,18,129,"Posey County, IN",2021,"12,149","11,783",366,3.0
CN1813100000000,18,131,"Pulaski County, IN",2021,"6,181","5,979",202,3.3
CN1813300000000,18,133,"Putnam County, IN",2021,"16,446","15,895",551,3.4
CN1813500000000,18,135,"Randolph County, IN",2021,"12,060","11,673",387,3.2
CN1813700000000,18,137,"Ripley County, IN",2021,"14,918","14,502",416,2.8
CN1813900000000,18,139,"Rush County, IN",2021,"7,950","7,683",267,3.4
CN1814100000000,18,141,"St. Joseph County, IN",2021,"129,450","123,463","5,987",4.6
CN1814300000000,18,143,"Scott County, IN",2021,"10,233","9,785",448,4.4
CN1814500000000,18,145,"Shelby County, IN",2021,"22,188","21,428",760,3.4
CN1814700000000,18,147,"Spencer County, IN",2021,"9,794","9,482",312,3.2
CN1814900000000,18,149,"Starke County, IN",2021,"9,084","8,639",445,4.9
CN1815100000000,18,151,"Steuben County, IN",2021,"16,944","16,391",553,3.3
CN1815300000000,18,153,"Sullivan County, IN",2021,"9,001","8,668",333,3.7
CN1815500000000,18,155,"Switzerland County, IN",2021,"4,078","3,910",168,4.1
CN1815700000000,18,157,"Tippecanoe County, IN",2021,"94,466","91,143","3,323",3.5
CN1815900000000,18,159,"Tipton County, IN",2021,"7,635","7,339",296,3.9
CN1816100000000,18,161,"Union County, IN",2021,"3,664","3,575",89,2.4
CN1816300000000,18,163,"Vanderburgh County, IN",2021,"89,296","85,701","3,595",4.0
CN1816500000000,18,165,"Vermillion County, IN",2021,"6,940","6,654",286,4.1
CN1816700000000,18,167,"Vigo County, IN",2021,"48,485","46,362","2,123",4.4
CN1816900000000,18,169,"Wabash County, IN",2021,"14,245","13,786",459,3.2
CN1817100000000,18,171,"Warren County, IN",2021,"4,264","4,150",114,2.7
CN1817300000000,18,173,"Warrick County, IN",2021,"32,117","31,198",919,2.9
CN1817500000000,18,175,"Washington County, IN",2021,"13,518","13,058",460,3.4
CN1817700000000,18,177,"Wayne County, IN",2021,"30,378","29,225","1,153",3.8
CN1817900000000,18,179,"Wells County, IN",2021,"14,299","13,907",392,2.7
CN1818100000000,18,181,"White County, IN",2021,"11,339","10,951",388,3.4
CN1818300000000,18,183,"Whitley County, IN",2021,"17,219","16,710",509,3.0
CN1900100000000,19,1,"Adair County, IA",2021,"4,231","4,108",123,2.9
CN1900300000000,19,3,"Adams County, IA",2021,"1,743","1,687",56,3.2
CN1900500000000,19,5,"Allamakee County, IA",2021,"7,360","7,063",297,4.0
CN1900700000000,19,7,"Appanoose County, IA",2021,"5,107","4,879",228,4.5
CN1900900000000,19,9,"Audubon County, IA",2021,"3,078","2,989",89,2.9
CN1901100000000,19,11,"Benton County, IA",2021,"13,711","13,193",518,3.8
CN1901300000000,19,13,"Black Hawk County, IA",2021,"68,716","65,930","2,786",4.1
CN1901500000000,19,15,"Boone County, IA",2021,"14,309","13,840",469,3.3
CN1901700000000,19,17,"Bremer County, IA",2021,"13,162","12,759",403,3.1
CN1901900000000,19,19,"Buchanan County, IA",2021,"10,950","10,572",378,3.5
CN1902100000000,19,21,"Buena Vista County, IA",2021,"11,027","10,687",340,3.1
CN1902300000000,19,23,"Butler County, IA",2021,"7,297","7,032",265,3.6
CN1902500000000,19,25,"Calhoun County, IA",2021,"4,342","4,197",145,3.3
CN1902700000000,19,27,"Carroll County, IA",2021,"11,000","10,697",303,2.8
CN1902900000000,19,29,"Cass County, IA",2021,"6,680","6,444",236,3.5
CN1903100000000,19,31,"Cedar County, IA",2021,"9,793","9,440",353,3.6
CN1903300000000,19,33,"Cerro Gordo County, IA",2021,"22,397","21,505",892,4.0
CN1903500000000,19,35,"Cherokee County, IA",2021,"6,437","6,247",190,3.0
CN1903700000000,19,37,"Chickasaw County, IA",2021,"6,864","6,656",208,3.0
CN1903900000000,19,39,"Clarke County, IA",2021,"4,859","4,669",190,3.9
CN1904100000000,19,41,"Clay County, IA",2021,"8,743","8,455",288,3.3
CN1904300000000,19,43,"Clayton County, IA",2021,"9,088","8,643",445,4.9
CN1904500000000,19,45,"Clinton County, IA",2021,"21,905","20,841","1,064",4.9
CN1904700000000,19,47,"Crawford County, IA",2021,"8,229","7,871",358,4.4
CN1904900000000,19,49,"Dallas County, IA",2021,"57,446","56,019","1,427",2.5
CN1905100000000,19,51,"Davis County, IA",2021,"4,397","4,265",132,3.0
CN1905300000000,19,53,"Decatur County, IA",2021,"3,695","3,565",130,3.5
CN1905500000000,19,55,"Delaware County, IA",2021,"9,989","9,667",322,3.2
CN1905700000000,19,57,"Des Moines County, IA",2021,"18,985","17,912","1,073",5.7
CN1905900000000,19,59,"Dickinson County, IA",2021,"9,626","9,263",363,3.8
CN1906100000000,19,61,"Dubuque County, IA",2021,"53,014","50,795","2,219",4.2
CN1906300000000,19,63,"Emmet County, IA",2021,"4,573","4,387",186,4.1
CN1906500000000,19,65,"Fayette County, IA",2021,"9,806","9,372",434,4.4
CN1906700000000,19,67,"Floyd County, IA",2021,"7,690","7,369",321,4.2
CN1906900000000,19,69,"Franklin County, IA",2021,"4,829","4,642",187,3.9
CN1907100000000,19,71,"Fremont County, IA",2021,"3,418","3,316",102,3.0
CN1907300000000,19,73,"Greene County, IA",2021,"4,643","4,477",166,3.6
CN1907500000000,19,75,"Grundy County, IA",2021,"6,683","6,471",212,3.2
CN1907700000000,19,77,"Guthrie County, IA",2021,"5,552","5,345",207,3.7
CN1907900000000,19,79,"Hamilton County, IA",2021,"7,607","7,341",266,3.5
CN1908100000000,19,81,"Hancock County, IA",2021,"5,757","5,559",198,3.4
CN1908300000000,19,83,"Hardin County, IA",2021,"8,572","8,272",300,3.5
CN1908500000000,19,85,"Harrison County, IA",2021,"7,591","7,333",258,3.4
CN1908700000000,19,87,"Henry County, IA",2021,"9,630","9,261",369,3.8
CN1908900000000,19,89,"Howard County, IA",2021,"5,079","4,897",182,3.6
CN1909100000000,19,91,"Humboldt County, IA",2021,"4,749","4,592",157,3.3
CN1909300000000,19,93,"Ida County, IA",2021,"3,613","3,497",116,3.2
CN1909500000000,19,95,"Iowa County, IA",2021,"8,768","8,427",341,3.9
CN1909700000000,19,97,"Jackson County, IA",2021,"10,119","9,638",481,4.8
CN1909900000000,19,99,"Jasper County, IA",2021,"18,667","17,904",763,4.1
CN1910100000000,19,101,"Jefferson County, IA",2021,"7,854","7,509",345,4.4
CN1910300000000,19,103,"Johnson County, IA",2021,"84,813","81,911","2,902",3.4
CN1910500000000,19,105,"Jones County, IA",2021,"10,381","9,960",421,4.1
CN1910700000000,19,107,"Keokuk County, IA",2021,"5,169","4,957",212,4.1
CN1910900000000,19,109,"Kossuth County, IA",2021,"7,726","7,482",244,3.2
CN1911100000000,19,111,"Lee County, IA",2021,"15,390","14,551",839,5.5
CN1911300000000,19,113,"Linn County, IA",2021,"123,602","118,167","5,435",4.4
CN1911500000000,19,115,"Louisa County, IA",2021,"5,500","5,273",227,4.1
CN1911700000000,19,117,"Lucas County, IA",2021,"4,268","4,136",132,3.1
CN1911900000000,19,119,"Lyon County, IA",2021,"6,161","6,013",148,2.4
CN1912100000000,19,121,"Madison County, IA",2021,"9,163","8,809",354,3.9
CN1912300000000,19,123,"Mahaska County, IA",2021,"12,050","11,644",406,3.4
CN1912500000000,19,125,"Marion County, IA",2021,"17,850","17,323",527,3.0
CN1912700000000,19,127,"Marshall County, IA",2021,"19,224","18,209","1,015",5.3
CN1912900000000,19,129,"Mills County, IA",2021,"6,960","6,741",219,3.1
CN1913100000000,19,131,"Mitchell County, IA",2021,"5,603","5,444",159,2.8
CN1913300000000,19,133,"Monona County, IA",2021,"4,507","4,327",180,4.0
CN1913500000000,19,135,"Monroe County, IA",2021,"3,636","3,493",143,3.9
CN1913700000000,19,137,"Montgomery County, IA",2021,"5,147","4,960",187,3.6
CN1913900000000,19,139,"Muscatine County, IA",2021,"21,231","20,332",899,4.2
CN1914100000000,19,141,"O'Brien County, IA",2021,"7,571","7,343",228,3.0
CN1914300000000,19,143,"Osceola County, IA",2021,"3,461","3,381",80,2.3
CN1914500000000,19,145,"Page County, IA",2021,"7,429","7,183",246,3.3
CN1914700000000,19,147,"Palo Alto County, IA",2021,"4,947","4,806",141,2.9
CN1914900000000,19,149,"Plymouth County, IA",2021,"13,905","13,500",405,2.9
CN1915100000000,19,151,"Pocahontas County, IA",2021,"3,715","3,596",119,3.2
CN1915300000000,19,153,"Polk County, IA",2021,"268,683","257,702","10,981",4.1
CN1915500000000,19,155,"Pottawattamie County, IA",2021,"46,136","44,259","1,877",4.1
CN1915700000000,19,157,"Poweshiek County, IA",2021,"9,707","9,308",399,4.1
CN1915900000000,19,159,"Ringgold County, IA",2021,"2,278","2,203",75,3.3
CN1916100000000,19,161,"Sac County, IA",2021,"5,014","4,857",157,3.1
CN1916300000000,19,163,"Scott County, IA",2021,"89,221","84,886","4,335",4.9
CN1916500000000,19,165,"Shelby County, IA",2021,"6,117","5,922",195,3.2
CN1916700000000,19,167,"Sioux County, IA",2021,"21,517","21,035",482,2.2
CN1916900000000,19,169,"Story County, IA",2021,"52,956","51,377","1,579",3.0
CN1917100000000,19,171,"Tama County, IA",2021,"8,405","8,019",386,4.6
CN1917300000000,19,173,"Taylor County, IA",2021,"3,128","3,039",89,2.8
CN1917500000000,19,175,"Union County, IA",2021,"5,898","5,655",243,4.1
CN1917700000000,19,177,"Van Buren County, IA",2021,"3,282","3,154",128,3.9
CN1917900000000,19,179,"Wapello County, IA",2021,"16,890","16,114",776,4.6
CN1918100000000,19,181,"Warren County, IA",2021,"28,170","27,207",963,3.4
CN1918300000000,19,183,"Washington County, IA",2021,"11,816","11,416",400,3.4
CN1918500000000,19,185,"Wayne County, IA",2021,"3,198","3,102",96,3.0
CN1918700000000,19,187,"Webster County, IA",2021,"17,515","16,727",788,4.5
CN1918900000000,19,189,"Winnebago County, IA",2021,"5,738","5,548",190,3.3
CN1919100000000,19,191,"Winneshiek County, IA",2021,"11,861","11,438",423,3.6
CN1919300000000,19,193,"Woodbury County, IA",2021,"55,060","52,858","2,202",4.0
CN1919500000000,19,195,"Worth County, IA",2021,"4,338","4,184",154,3.6
CN1919700000000,19,197,"Wright County, IA",2021,"6,212","5,951",261,4.2
CN2000100000000,20,1,"Allen County, KS",2021,"6,194","5,984",210,3.4
CN2000300000000,20,3,"Anderson County, KS",2021,"3,799","3,678",121,3.2
CN2000500000000,20,5,"Atchison County, KS",2021,"7,874","7,602",272,3.5
CN2000700000000,20,7,"Barber County, KS",2021,"2,070","2,025",45,2.2
CN2000900000000,20,9,"Barton County, KS",2021,"12,647","12,245",402,3.2
CN2001100000000,20,11,"Bourbon County, KS",2021,"6,271","6,019",252,4.0
CN2001300000000,20,13,"Brown County, KS",2021,"4,334","4,189",145,3.3
CN2001500000000,20,15,"Butler County, KS",2021,"33,137","31,938","1,199",3.6
CN2001700000000,20,17,"Chase County, KS",2021,"1,156","1,122",34,2.9
CN2001900000000,20,19,"Chautauqua County, KS",2021,"1,389","1,326",63,4.5
CN2002100000000,20,21,"Cherokee County, KS",2021,"9,243","8,942",301,3.3
CN2002300000000,20,23,"Cheyenne County, KS",2021,"1,279","1,254",25,2.0
CN2002500000000,20,25,"Clark County, KS",2021,"1,013",991,22,2.2
CN2002700000000,20,27,"Clay County, KS",2021,"3,932","3,829",103,2.6
CN2002900000000,20,29,"Cloud County, KS",2021,"4,630","4,514",116,2.5
CN2003100000000,20,31,"Coffey County, KS",2021,"4,044","3,908",136,3.4
CN2003300000000,20,33,"Comanche County, KS",2021,898,878,20,2.2
CN2003500000000,20,35,"Cowley County, KS",2021,"15,935","15,337",598,3.8
CN2003700000000,20,37,"Crawford County, KS",2021,"19,451","18,821",630,3.2
CN2003900000000,20,39,"Decatur County, KS",2021,"1,475","1,443",32,2.2
CN2004100000000,20,41,"Dickinson County, KS",2021,"9,097","8,813",284,3.1
CN2004300000000,20,43,"Doniphan County, KS",2021,"3,809","3,690",119,3.1
CN2004500000000,20,45,"Douglas County, KS",2021,"67,513","65,412","2,101",3.1
CN2004700000000,20,47,"Edwards County, KS",2021,"1,422","1,389",33,2.3
CN2004900000000,20,49,"Elk County, KS",2021,975,940,35,3.6
CN2005100000000,20,51,"Ellis County, KS",2021,"16,871","16,510",361,2.1
CN2005300000000,20,53,"Ellsworth County, KS",2021,"2,805","2,740",65,2.3
CN2005500000000,20,55,"Finney County, KS",2021,"19,751","19,281",470,2.4
CN2005700000000,20,57,"Ford County, KS",2021,"17,416","17,009",407,2.3
CN2005900000000,20,59,"Franklin County, KS",2021,"13,635","13,159",476,3.5
CN2006100000000,20,61,"Geary County, KS",2021,"13,159","12,623",536,4.1
CN2006300000000,20,63,"Gove County, KS",2021,"1,278","1,248",30,2.3
CN2006500000000,20,65,"Graham County, KS",2021,"1,175","1,141",34,2.9
CN2006700000000,20,67,"Grant County, KS",2021,"3,034","2,937",97,3.2
CN2006900000000,20,69,"Gray County, KS",2021,"3,037","2,981",56,1.8
CN2007100000000,20,71,"Greeley County, KS",2021,683,671,12,1.8
CN2007300000000,20,73,"Greenwood County, KS",2021,"2,777","2,687",90,3.2
CN2007500000000,20,75,"Hamilton County, KS",2021,"1,323","1,299",24,1.8
CN2007700000000,20,77,"Harper County, KS",2021,"2,491","2,413",78,3.1
CN2007900000000,20,79,"Harvey County, KS",2021,"17,159","16,642",517,3.0
CN2008100000000,20,81,"Haskell County, KS",2021,"1,701","1,660",41,2.4
CN2008300000000,20,83,"Hodgeman County, KS",2021,939,920,19,2.0
CN2008500000000,20,85,"Jackson County, KS",2021,"6,706","6,506",200,3.0
CN2008700000000,20,87,"Jefferson County, KS",2021,"9,762","9,443",319,3.3
CN2008900000000,20,89,"Jewell County, KS",2021,"1,210","1,180",30,2.5
CN2009100000000,20,91,"Johnson County, KS",2021,"343,954","334,168","9,786",2.8
CN2009300000000,20,93,"Kearny County, KS",2021,"1,805","1,768",37,2.0
CN2009500000000,20,95,"Kingman County, KS",2021,"3,932","3,825",107,2.7
CN2009700000000,20,97,"Kiowa County, KS",2021,"1,183","1,156",27,2.3
CN2009900000000,20,99,"Labette County, KS",2021,"9,350","9,009",341,3.6
CN2010100000000,20,101,"Lane County, KS",2021,717,700,17,2.4
CN2010300000000,20,103,"Leavenworth County, KS",2021,"35,961","34,670","1,291",3.6
CN2010500000000,20,105,"Lincoln County, KS",2021,"1,443","1,405",38,2.6
CN2010700000000,20,107,"Linn County, KS",2021,"4,569","4,375",194,4.2
CN2010900000000,20,109,"Logan County, KS",2021,"1,433","1,406",27,1.9
CN2011100000000,20,111,"Lyon County, KS",2021,"17,729","17,229",500,2.8
CN2011300000000,20,113,"McPherson County, KS",2021,"16,459","16,060",399,2.4
CN2011500000000,20,115,"Marion County, KS",2021,"5,867","5,713",154,2.6
CN2011700000000,20,117,"Marshall County, KS",2021,"5,163","5,050",113,2.2
CN2011900000000,20,119,"Meade County, KS",2021,"1,975","1,925",50,2.5
CN2012100000000,20,121,"Miami County, KS",2021,"17,815","17,266",549,3.1
CN2012300000000,20,123,"Mitchell County, KS",2021,"2,659","2,589",70,2.6
CN2012500000000,20,125,"Montgomery County, KS",2021,"14,323","13,727",596,4.2
CN2012700000000,20,127,"Morris County, KS",2021,"2,924","2,849",75,2.6
CN2012900000000,20,129,"Morton County, KS",2021,"1,168","1,137",31,2.7
CN2013100000000,20,131,"Nemaha County, KS",2021,"5,187","5,082",105,2.0
CN2013300000000,20,133,"Neosho County, KS",2021,"7,561","7,290",271,3.6
CN2013500000000,20,135,"Ness County, KS",2021,"1,460","1,431",29,2.0
CN2013700000000,20,137,"Norton County, KS",2021,"2,354","2,306",48,2.0
CN2013900000000,20,139,"Osage County, KS",2021,"7,851","7,600",251,3.2
CN2014100000000,20,141,"Osborne County, KS",2021,"1,791","1,753",38,2.1
CN2014300000000,20,143,"Ottawa County, KS",2021,"2,930","2,842",88,3.0
CN2014500000000,20,145,"Pawnee County, KS",2021,"2,932","2,866",66,2.3
CN2014700000000,20,147,"Phillips County, KS",2021,"2,392","2,335",57,2.4
CN2014900000000,20,149,"Pottawatomie County, KS",2021,"12,822","12,489",333,2.6
CN2015100000000,20,151,"Pratt County, KS",2021,"4,457","4,340",117,2.6
CN2015300000000,20,153,"Rawlins County, KS",2021,"1,455","1,428",27,1.9
CN2015500000000,20,155,"Reno County, KS",2021,"29,172","28,174",998,3.4
CN2015700000000,20,157,"Republic County, KS",2021,"2,283","2,225",58,2.5
CN2015900000000,20,159,"Rice County, KS",2021,"4,908","4,773",135,2.8
CN2016100000000,20,161,"Riley County, KS",2021,"35,994","35,022",972,2.7
CN2016300000000,20,163,"Rooks County, KS",2021,"2,394","2,332",62,2.6
CN2016500000000,20,165,"Rush County, KS",2021,"1,563","1,524",39,2.5
CN2016700000000,20,167,"Russell County, KS",2021,"3,106","3,021",85,2.7
CN2016900000000,20,169,"Saline County, KS",2021,"27,897","26,976",921,3.3
CN2017100000000,20,171,"Scott County, KS",2021,"2,496","2,447",49,2.0
CN2017300000000,20,173,"Sedgwick County, KS",2021,"263,564","251,429","12,135",4.6
CN2017500000000,20,175,"Seward County, KS",2021,"10,924","10,629",295,2.7
CN2017700000000,20,177,"Shawnee County, KS",2021,"88,278","85,278","3,000",3.4
CN2017900000000,20,179,"Sheridan County, KS",2021,"1,489","1,462",27,1.8
CN2018100000000,20,181,"Sherman County, KS",2021,"3,039","2,961",78,2.6
CN2018300000000,20,183,"Smith County, KS",2021,"1,794","1,756",38,2.1
CN2018500000000,20,185,"Stafford County, KS",2021,"2,017","1,971",46,2.3
CN2018700000000,20,187,"Stanton County, KS",2021,"1,017",994,23,2.3
CN2018900000000,20,189,"Stevens County, KS",2021,"2,615","2,552",63,2.4
CN2019100000000,20,191,"Sumner County, KS",2021,"10,455","9,996",459,4.4
CN2019300000000,20,193,"Thomas County, KS",2021,"4,377","4,291",86,2.0
CN2019500000000,20,195,"Trego County, KS",2021,"1,538","1,506",32,2.1
CN2019700000000,20,197,"Wabaunsee County, KS",2021,"3,449","3,352",97,2.8
CN2019900000000,20,199,"Wallace County, KS",2021,718,702,16,2.2
CN2020100000000,20,201,"Washington County, KS",2021,"2,657","2,600",57,2.1
CN2020300000000,20,203,"Wichita County, KS",2021,"1,131","1,108",23,2.0
CN2020500000000,20,205,"Wilson County, KS",2021,"4,033","3,871",162,4.0
CN2020700000000,20,207,"Woodson County, KS",2021,"1,316","1,260",56,4.3
CN2020900000000,20,209,"Wyandotte County, KS",2021,"81,292","77,492","3,800",4.7
CN2100100000000,21,1,"Adair County, KY",2021,"7,672","7,340",332,4.3
CN2100300000000,21,3,"Allen County, KY",2021,"9,346","9,009",337,3.6
CN2100500000000,21,5,"Anderson County, KY",2021,"10,886","10,427",459,4.2
CN2100700000000,21,7,"Ballard County, KY",2021,"3,369","3,205",164,4.9
CN2100900000000,21,9,"Barren County, KY",2021,"17,723","16,816",907,5.1
CN2101100000000,21,11,"Bath County, KY",2021,"4,931","4,675",256,5.2
CN2101300000000,21,13,"Bell County, KY",2021,"7,356","6,932",424,5.8
CN2101500000000,21,15,"Boone County, KY",2021,"69,812","67,239","2,573",3.7
CN2101700000000,21,17,"Bourbon County, KY",2021,"9,932","9,572",360,3.6
CN2101900000000,21,19,"Boyd County, KY",2021,"18,517","17,496","1,021",5.5
CN2102100000000,21,21,"Boyle County, KY",2021,"13,062","12,474",588,4.5
CN2102300000000,21,23,"Bracken County, KY",2021,"3,746","3,576",170,4.5
CN2102500000000,21,25,"Breathitt County, KY",2021,"4,066","3,794",272,6.7
CN2102700000000,21,27,"Breckinridge County, KY",2021,"8,109","7,713",396,4.9
CN2102900000000,21,29,"Bullitt County, KY",2021,"42,425","40,518","1,907",4.5
CN2103100000000,21,31,"Butler County, KY",2021,"4,824","4,612",212,4.4
CN2103300000000,21,33,"Caldwell County, KY",2021,"6,035","5,798",237,3.9
CN2103500000000,21,35,"Calloway County, KY",2021,"16,927","16,191",736,4.3
CN2103700000000,21,37,"Campbell County, KY",2021,"47,474","45,584","1,890",4.0
CN2103900000000,21,39,"Carlisle County, KY",2021,"1,985","1,901",84,4.2
CN2104100000000,21,41,"Carroll County, KY",2021,"4,667","4,458",209,4.5
CN2104300000000,21,43,"Carter County, KY",2021,"9,750","9,053",697,7.1
CN2104500000000,21,45,"Casey County, KY",2021,"6,112","5,847",265,4.3
CN2104700000000,21,47,"Christian County, KY",2021,"24,260","22,880","1,380",5.7
CN2104900000000,21,49,"Clark County, KY",2021,"16,857","16,142",715,4.2
CN2105100000000,21,51,"Clay County, KY",2021,"5,885","5,547",338,5.7
CN2105300000000,21,53,"Clinton County, KY",2021,"3,935","3,776",159,4.0
CN2105500000000,21,55,"Crittenden County, KY",2021,"3,502","3,345",157,4.5
CN2105700000000,21,57,"Cumberland County, KY",2021,"2,507","2,403",104,4.1
CN2105900000000,21,59,"Daviess County, KY",2021,"47,056","45,157","1,899",4.0
CN2106100000000,21,61,"Edmonson County, KY",2021,"4,817","4,592",225,4.7
CN2106300000000,21,63,"Elliott County, KY",2021,"1,856","1,709",147,7.9
CN2106500000000,21,65,"Estill County, KY",2021,"4,778","4,528",250,5.2
