LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN1809500000000,18,95,"Madison County, IN",2023,"63,014","60,754","2,260",3.6
CN1809700000000,18,97,"Marion County, IN",2023,"502,239","484,893","17,346",3.5
CN1809900000000,18,99,"Marshall County, IN",2023,"22,462","21,640",822,3.7
CN1810100000000,18,101,"Martin County, IN",2023,"5,037","4,885",152,3.0
CN1810300000000,18,103,"Miami County, IN",2023,"15,434","14,838",596,3.9
CN1810500000000,18,105,"Monroe County, IN",2023,"74,070","71,852","2,218",3.0
CN1810700000000,18,107,"Montgomery County, IN",2023,"19,655","19,114",541,2.8
CN1810900000000,18,109,"Morgan County, IN",2023,"36,681","35,482","1,199",3.3
CN1811100000000,18,111,"Newton County, IN",2023,"6,665","6,393",272,4.1
CN1811300000000,18,113,"Noble County, IN",2023,"22,387","21,549",838,3.7
CN1811500000000,18,115,"Ohio County, IN",2023,"2,952","2,852",100,3.4
CN1811700000000,18,117,"Orange County, IN",2023,"9,382","9,091",291,3.1
CN1811900000000,18,119,"Owen County, IN",2023,"10,612","10,252",360,3.4
CN1812100000000,18,121,"Parke County, IN",2023,"6,893","6,648",245,3.6
CN1812300000000,18,123,"Perry County, IN",2023,"8,638","8,359",279,3.2
CN1812500000000,18,125,"Pike County, IN",2023,"5,454","5,261",193,3.5
CN1812700000000,18,127,"Porter County, IN",2023,"86,871","83,559","3,312",3.8
CN1812900000000,18,129,"Posey County, IN",2023,"12,267","11,905",362,3.0
CN1813100000000,18,131,"Pulaski County, IN",2023,"6,740","6,538",202,3.0
CN1813300000000,18,133,"Putnam County, IN",2023,"16,653","16,093",560,3.4
CN1813500000000,18,135,"Randolph County, IN",2023,"11,971","11,583",388,3.2
CN1813700000000,18,137,"Ripley County, IN",2023,"14,153","13,697",456,3.2
CN1813900000000,18,139,"Rush County, IN",2023,"8,145","7,891",254,3.1
CN1814100000000,18,141,"St. Joseph County, IN",2023,"129,917","124,643","5,274",4.1
CN1814300000000,18,143,"Scott County, IN",2023,"10,069","9,682",387,3.8
CN1814500000000,18,145,"Shelby County, IN",2023,"22,849","22,169",680,3.0
CN1814700000000,18,147,"Spencer County, IN",2023,"10,066","9,745",321,3.2
CN1814900000000,18,149,"Starke County, IN",2023,"9,228","8,816",412,4.5
CN1815100000000,18,151,"Steuben County, IN",2023,"17,431","16,854",577,3.3
CN1815300000000,18,153,"Sullivan County, IN",2023,"9,098","8,786",312,3.4
CN1815500000000,18,155,"Switzerland County, IN",2023,"4,056","3,907",149,3.7
CN1815700000000,18,157,"Tippecanoe County, IN",2023,"99,862","96,967","2,895",2.9
CN1815900000000,18,159,"Tipton County, IN",2023,"7,811","7,534",277,3.5
CN1816100000000,18,161,"Union County, IN",2023,"3,798","3,691",107,2.8
CN1816300000000,18,163,"Vanderburgh County, IN",2023,"89,349","86,397","2,952",3.3
CN1816500000000,18,165,"Vermillion County, IN",2023,"7,026","6,746",280,4.0
CN1816700000000,18,167,"Vigo County, IN",2023,"48,493","46,721","1,772",3.7
CN1816900000000,18,169,"Wabash County, IN",2023,"14,692","14,229",463,3.2
CN1817100000000,18,171,"Warren County, IN",2023,"4,577","4,448",129,2.8
CN1817300000000,18,173,"Warrick County, IN",2023,"33,249","32,248","1,001",3.0
CN1817500000000,18,175,"Washington County, IN",2023,"13,942","13,508",434,3.1
CN1817700000000,18,177,"Wayne County, IN",2023,"30,373","29,325","1,048",3.5
CN1817900000000,18,179,"Wells County, IN",2023,"14,931","14,530",401,2.7
CN1818100000000,18,181,"White County, IN",2023,"11,628","11,252",376,3.2
CN1818300000000,18,183,"Whitley County, IN",2023,"17,830","17,324",506,2.8
CN1900100000000,19,1,"Adair County, IA",2023,"4,333","4,224",109,2.5
CN1900300000000,19,3,"Adams County, IA",2023,"1,758","1,711",47,2.7
CN1900500000000,19,5,"Allamakee County, IA",2023,"7,508","7,213",295,3.9
CN1900700000000,19,7,"Appanoose County, IA",2023,"5,145","4,955",190,3.7
CN1900900000000,19,9,"Audubon County, IA",2023,"3,212","3,141",71,2.2
CN1901100000000,19,11,"Benton County, IA",2023,"13,874","13,448",426,3.1
CN1901300000000,19,13,"Black Hawk County, IA",2023,"68,676","66,560","2,116",3.1
CN1901500000000,19,15,"Boone County, IA",2023,"14,824","14,455",369,2.5
CN1901700000000,19,17,"Bremer County, IA",2023,"13,367","13,024",343,2.6
CN1901900000000,19,19,"Buchanan County, IA",2023,"10,980","10,657",323,2.9
CN1902100000000,19,21,"Buena Vista County, IA",2023,"11,495","11,210",285,2.5
CN1902300000000,19,23,"Butler County, IA",2023,"7,541","7,295",246,3.3
CN1902500000000,19,25,"Calhoun County, IA",2023,"4,394","4,286",108,2.5
CN1902700000000,19,27,"Carroll County, IA",2023,"10,986","10,737",249,2.3
CN1902900000000,19,29,"Cass County, IA",2023,"6,884","6,694",190,2.8
CN1903100000000,19,31,"Cedar County, IA",2023,"9,954","9,652",302,3.0
CN1903300000000,19,33,"Cerro Gordo County, IA",2023,"22,066","21,385",681,3.1
CN1903500000000,19,35,"Cherokee County, IA",2023,"6,457","6,306",151,2.3
CN1903700000000,19,37,"Chickasaw County, IA",2023,"7,091","6,926",165,2.3
CN1903900000000,19,39,"Clarke County, IA",2023,"4,979","4,836",143,2.9
CN1904100000000,19,41,"Clay County, IA",2023,"8,857","8,610",247,2.8
CN1904300000000,19,43,"Clayton County, IA",2023,"9,016","8,666",350,3.9
CN1904500000000,19,45,"Clinton County, IA",2023,"21,884","21,079",805,3.7
CN1904700000000,19,47,"Crawford County, IA",2023,"8,243","7,887",356,4.3
CN1904900000000,19,49,"Dallas County, IA",2023,"63,638","62,217","1,421",2.2
CN1905100000000,19,51,"Davis County, IA",2023,"4,562","4,453",109,2.4
CN1905300000000,19,53,"Decatur County, IA",2023,"3,674","3,570",104,2.8
CN1905500000000,19,55,"Delaware County, IA",2023,"10,030","9,750",280,2.8
CN1905700000000,19,57,"Des Moines County, IA",2023,"18,473","17,730",743,4.0
CN1905900000000,19,59,"Dickinson County, IA",2023,"10,067","9,761",306,3.0
CN1906100000000,19,61,"Dubuque County, IA",2023,"53,748","52,142","1,606",3.0
CN1906300000000,19,63,"Emmet County, IA",2023,"4,397","4,248",149,3.4
CN1906500000000,19,65,"Fayette County, IA",2023,"10,079","9,747",332,3.3
CN1906700000000,19,67,"Floyd County, IA",2023,"7,839","7,569",270,3.4
CN1906900000000,19,69,"Franklin County, IA",2023,"4,870","4,716",154,3.2
CN1907100000000,19,71,"Fremont County, IA",2023,"3,371","3,286",85,2.5
CN1907300000000,19,73,"Greene County, IA",2023,"4,576","4,461",115,2.5
CN1907500000000,19,75,"Grundy County, IA",2023,"6,756","6,583",173,2.6
CN1907700000000,19,77,"Guthrie County, IA",2023,"5,808","5,643",165,2.8
CN1907900000000,19,79,"Hamilton County, IA",2023,"7,767","7,578",189,2.4
CN1908100000000,19,81,"Hancock County, IA",2023,"5,671","5,518",153,2.7
CN1908300000000,19,83,"Hardin County, IA",2023,"8,637","8,394",243,2.8
CN1908500000000,19,85,"Harrison County, IA",2023,"7,694","7,496",198,2.6
CN1908700000000,19,87,"Henry County, IA",2023,"9,022","8,728",294,3.3
CN1908900000000,19,89,"Howard County, IA",2023,"5,230","5,060",170,3.3
CN1909100000000,19,91,"Humboldt County, IA",2023,"4,785","4,654",131,2.7
CN1909300000000,19,93,"Ida County, IA",2023,"3,558","3,476",82,2.3
CN1909500000000,19,95,"Iowa County, IA",2023,"8,733","8,454",279,3.2
CN1909700000000,19,97,"Jackson County, IA",2023,"10,166","9,804",362,3.6
CN1909900000000,19,99,"Jasper County, IA",2023,"19,241","18,679",562,2.9
CN1910100000000,19,101,"Jefferson County, IA",2023,"8,108","7,869",239,2.9
CN1910300000000,19,103,"Johnson County, IA",2023,"87,190","85,091","2,099",2.4
CN1910500000000,19,105,"Jones County, IA",2023,"10,552","10,189",363,3.4
CN1910700000000,19,107,"Keokuk County, IA",2023,"5,266","5,094",172,3.3
CN1910900000000,19,109,"Kossuth County, IA",2023,"7,824","7,622",202,2.6
CN1911100000000,19,111,"Lee County, IA",2023,"14,746","14,154",592,4.0
CN1911300000000,19,113,"Linn County, IA",2023,"123,847","119,753","4,094",3.3
CN1911500000000,19,115,"Louisa County, IA",2023,"5,606","5,425",181,3.2
CN1911700000000,19,117,"Lucas County, IA",2023,"4,127","4,014",113,2.7
CN1911900000000,19,119,"Lyon County, IA",2023,"6,404","6,257",147,2.3
CN1912100000000,19,121,"Madison County, IA",2023,"9,564","9,276",288,3.0
CN1912300000000,19,123,"Mahaska County, IA",2023,"12,306","11,999",307,2.5
CN1912500000000,19,125,"Marion County, IA",2023,"18,686","18,259",427,2.3
CN1912700000000,19,127,"Marshall County, IA",2023,"19,310","18,212","1,098",5.7
CN1912900000000,19,129,"Mills County, IA",2023,"7,155","6,965",190,2.7
CN1913100000000,19,131,"Mitchell County, IA",2023,"5,613","5,484",129,2.3
CN1913300000000,19,133,"Monona County, IA",2023,"4,487","4,367",120,2.7
CN1913500000000,19,135,"Monroe County, IA",2023,"3,848","3,739",109,2.8
CN1913700000000,19,137,"Montgomery County, IA",2023,"5,257","5,126",131,2.5
CN1913900000000,19,139,"Muscatine County, IA",2023,"21,068","20,414",654,3.1
CN1914100000000,19,141,"O'Brien County, IA",2023,"7,701","7,503",198,2.6
CN1914300000000,19,143,"Osceola County, IA",2023,"3,575","3,505",70,2.0
CN1914500000000,19,145,"Page County, IA",2023,"7,747","7,575",172,2.2
CN1914700000000,19,147,"Palo Alto County, IA",2023,"4,936","4,821",115,2.3
CN1914900000000,19,149,"Plymouth County, IA",2023,"14,235","13,918",317,2.2
CN1915100000000,19,151,"Pocahontas County, IA",2023,"3,571","3,478",93,2.6
CN1915300000000,19,153,"Polk County, IA",2023,"280,381","272,390","7,991",2.9
CN1915500000000,19,155,"Pottawattamie County, IA",2023,"46,510","45,097","1,413",3.0
CN1915700000000,19,157,"Poweshiek County, IA",2023,"9,830","9,542",288,2.9
CN1915900000000,19,159,"Ringgold County, IA",2023,"2,271","2,219",52,2.3
CN1916100000000,19,161,"Sac County, IA",2023,"5,112","4,985",127,2.5
CN1916300000000,19,163,"Scott County, IA",2023,"90,742","87,703","3,039",3.3
CN1916500000000,19,165,"Shelby County, IA",2023,"6,216","6,054",162,2.6
CN1916700000000,19,167,"Sioux County, IA",2023,"22,368","21,930",438,2.0
CN1916900000000,19,169,"Story County, IA",2023,"54,676","53,414","1,262",2.3
CN1917100000000,19,171,"Tama County, IA",2023,"8,493","8,132",361,4.3
CN1917300000000,19,173,"Taylor County, IA",2023,"3,232","3,163",69,2.1
CN1917500000000,19,175,"Union County, IA",2023,"5,806","5,632",174,3.0
CN1917700000000,19,177,"Van Buren County, IA",2023,"3,353","3,242",111,3.3
CN1917900000000,19,179,"Wapello County, IA",2023,"16,789","16,212",577,3.4
CN1918100000000,19,181,"Warren County, IA",2023,"30,043","29,248",795,2.6
CN1918300000000,19,183,"Washington County, IA",2023,"12,027","11,723",304,2.5
CN1918500000000,19,185,"Wayne County, IA",2023,"3,421","3,334",87,2.5
CN1918700000000,19,187,"Webster County, IA",2023,"17,597","17,023",574,3.3
CN1918900000000,19,189,"Winnebago County, IA",2023,"5,656","5,471",185,3.3
CN1919100000000,19,191,"Winneshiek County, IA",2023,"11,886","11,527",359,3.0
CN1919300000000,19,193,"Woodbury County, IA",2023,"56,490","54,840","1,650",2.9
CN1919500000000,19,195,"Worth County, IA",2023,"4,374","4,259",115,2.6
CN1919700000000,19,197,"Wright County, IA",2023,"6,136","5,967",169,2.8
CN2000100000000,20,1,"Allen County, KS",2023,"5,905","5,717",188,3.2
CN2000300000000,20,3,"Anderson County, KS",2023,"3,637","3,537",100,2.7
CN2000500000000,20,5,"Atchison County, KS",2023,"7,971","7,721",250,3.1
CN2000700000000,20,7,"Barber County, KS",2023,"2,044","1,987",57,2.8
CN2000900000000,20,9,"Barton County, KS",2023,"12,242","11,883",359,2.9
CN2001100000000,20,11,"Bourbon County, KS",2023,"6,023","5,794",229,3.8
CN2001300000000,20,13,"Brown County, KS",2023,"3,896","3,757",139,3.6
CN2001500000000,20,15,"Butler County, KS",2023,"34,159","33,185",974,2.9
CN2001700000000,20,17,"Chase County, KS",2023,"1,065","1,034",31,2.9
CN2001900000000,20,19,"Chautauqua County, KS",2023,"1,309","1,265",44,3.4
CN2002100000000,20,21,"Cherokee County, KS",2023,"9,263","8,980",283,3.1
CN2002300000000,20,23,"Cheyenne County, KS",2023,"1,235","1,202",33,2.7
CN2002500000000,20,25,"Clark County, KS",2023,986,962,24,2.4
CN2002700000000,20,27,"Clay County, KS",2023,"3,898","3,795",103,2.6
CN2002900000000,20,29,"Cloud County, KS",2023,"4,462","4,349",113,2.5
CN2003100000000,20,31,"Coffey County, KS",2023,"3,837","3,706",131,3.4
CN2003300000000,20,33,"Comanche County, KS",2023,863,841,22,2.5
CN2003500000000,20,35,"Cowley County, KS",2023,"15,512","14,991",521,3.4
CN2003700000000,20,37,"Crawford County, KS",2023,"19,779","19,194",585,3.0
CN2003900000000,20,39,"Decatur County, KS",2023,"1,435","1,399",36,2.5
CN2004100000000,20,41,"Dickinson County, KS",2023,"8,822","8,557",265,3.0
CN2004300000000,20,43,"Doniphan County, KS",2023,"3,726","3,617",109,2.9
CN2004500000000,20,45,"Douglas County, KS",2023,"70,250","68,408","1,842",2.6
CN2004700000000,20,47,"Edwards County, KS",2023,"1,345","1,310",35,2.6
CN2004900000000,20,49,"Elk County, KS",2023,"1,005",973,32,3.2
CN2005100000000,20,51,"Ellis County, KS",2023,"17,119","16,746",373,2.2
CN2005300000000,20,53,"Ellsworth County, KS",2023,"2,714","2,647",67,2.5
CN2005500000000,20,55,"Finney County, KS",2023,"20,262","19,778",484,2.4
CN2005700000000,20,57,"Ford County, KS",2023,"17,534","17,117",417,2.4
CN2005900000000,20,59,"Franklin County, KS",2023,"14,149","13,734",415,2.9
CN2006100000000,20,61,"Geary County, KS",2023,"13,131","12,646",485,3.7
CN2006300000000,20,63,"Gove County, KS",2023,"1,164","1,130",34,2.9
CN2006500000000,20,65,"Graham County, KS",2023,"1,207","1,175",32,2.7
CN2006700000000,20,67,"Grant County, KS",2023,"2,914","2,831",83,2.8
CN2006900000000,20,69,"Gray County, KS",2023,"3,046","2,980",66,2.2
CN2007100000000,20,71,"Greeley County, KS",2023,625,610,15,2.4
CN2007300000000,20,73,"Greenwood County, KS",2023,"2,783","2,692",91,3.3
CN2007500000000,20,75,"Hamilton County, KS",2023,"1,322","1,291",31,2.3
CN2007700000000,20,77,"Harper County, KS",2023,"2,536","2,463",73,2.9
CN2007900000000,20,79,"Harvey County, KS",2023,"17,462","16,917",545,3.1
CN2008100000000,20,81,"Haskell County, KS",2023,"1,622","1,580",42,2.6
CN2008300000000,20,83,"Hodgeman County, KS",2023,898,875,23,2.6
CN2008500000000,20,85,"Jackson County, KS",2023,"6,865","6,677",188,2.7
CN2008700000000,20,87,"Jefferson County, KS",2023,"9,873","9,600",273,2.8
CN2008900000000,20,89,"Jewell County, KS",2023,"1,136","1,101",35,3.1
CN2009100000000,20,91,"Johnson County, KS",2023,"355,475","346,043","9,432",2.7
CN2009300000000,20,93,"Kearny County, KS",2023,"1,717","1,673",44,2.6
CN2009500000000,20,95,"Kingman County, KS",2023,"3,921","3,824",97,2.5
CN2009700000000,20,97,"Kiowa County, KS",2023,"1,144","1,113",31,2.7
CN2009900000000,20,99,"Labette County, KS",2023,"9,394","9,091",303,3.2
CN2010100000000,20,101,"Lane County, KS",2023,670,650,20,3.0
CN2010300000000,20,103,"Leavenworth County, KS",2023,"37,074","35,948","1,126",3.0
CN2010500000000,20,105,"Lincoln County, KS",2023,"1,410","1,372",38,2.7
CN2010700000000,20,107,"Linn County, KS",2023,"4,685","4,498",187,4.0
CN2010900000000,20,109,"Logan County, KS",2023,"1,464","1,433",31,2.1
CN2011100000000,20,111,"Lyon County, KS",2023,"17,838","17,370",468,2.6
CN2011300000000,20,113,"McPherson County, KS",2023,"17,049","16,653",396,2.3
CN2011500000000,20,115,"Marion County, KS",2023,"5,852","5,692",160,2.7
CN2011700000000,20,117,"Marshall County, KS",2023,"5,088","4,962",126,2.5
CN2011900000000,20,119,"Meade County, KS",2023,"1,909","1,862",47,2.5
CN2012100000000,20,121,"Miami County, KS",2023,"18,514","17,993",521,2.8
CN2012300000000,20,123,"Mitchell County, KS",2023,"2,589","2,522",67,2.6
CN2012500000000,20,125,"Montgomery County, KS",2023,"14,424","13,955",469,3.3
CN2012700000000,20,127,"Morris County, KS",2023,"2,823","2,745",78,2.8
CN2012900000000,20,129,"Morton County, KS",2023,"1,133","1,101",32,2.8
CN2013100000000,20,131,"Nemaha County, KS",2023,"5,458","5,348",110,2.0
CN2013300000000,20,133,"Neosho County, KS",2023,"7,758","7,523",235,3.0
CN2013500000000,20,135,"Ness County, KS",2023,"1,448","1,416",32,2.2
CN2013700000000,20,137,"Norton County, KS",2023,"2,328","2,273",55,2.4
CN2013900000000,20,139,"Osage County, KS",2023,"8,040","7,808",232,2.9
CN2014100000000,20,141,"Osborne County, KS",2023,"1,647","1,606",41,2.5
CN2014300000000,20,143,"Ottawa County, KS",2023,"2,995","2,920",75,2.5
CN2014500000000,20,145,"Pawnee County, KS",2023,"2,764","2,693",71,2.6
CN2014700000000,20,147,"Phillips County, KS",2023,"2,371","2,314",57,2.4
CN2014900000000,20,149,"Pottawatomie County, KS",2023,"13,471","13,135",336,2.5
CN2015100000000,20,151,"Pratt County, KS",2023,"4,489","4,377",112,2.5
CN2015300000000,20,153,"Rawlins County, KS",2023,"1,368","1,337",31,2.3
CN2015500000000,20,155,"Reno County, KS",2023,"28,888","27,982",906,3.1
CN2015700000000,20,157,"Republic County, KS",2023,"2,308","2,255",53,2.3
CN2015900000000,20,159,"Rice County, KS",2023,"4,756","4,617",139,2.9
CN2016100000000,20,161,"Riley County, KS",2023,"36,909","35,971",938,2.5
CN2016300000000,20,163,"Rooks County, KS",2023,"2,305","2,241",64,2.8
CN2016500000000,20,165,"Rush County, KS",2023,"1,594","1,556",38,2.4
CN2016700000000,20,167,"Russell County, KS",2023,"3,098","3,014",84,2.7
CN2016900000000,20,169,"Saline County, KS",2023,"28,723","27,938",785,2.7
CN2017100000000,20,171,"Scott County, KS",2023,"2,308","2,251",57,2.5
CN2017300000000,20,173,"Sedgwick County, KS",2023,"269,226","260,849","8,377",3.1
CN2017500000000,20,175,"Seward County, KS",2023,"10,753","10,489",264,2.5
CN2017700000000,20,177,"Shawnee County, KS",2023,"89,765","87,006","2,759",3.1
CN2017900000000,20,179,"Sheridan County, KS",2023,"1,433","1,402",31,2.2
CN2018100000000,20,181,"Sherman County, KS",2023,"2,946","2,874",72,2.4
CN2018300000000,20,183,"Smith County, KS",2023,"1,815","1,770",45,2.5
CN2018500000000,20,185,"Stafford County, KS",2023,"1,959","1,913",46,2.3
CN2018700000000,20,187,"Stanton County, KS",2023,943,919,24,2.5
CN2018900000000,20,189,"Stevens County, KS",2023,"2,495","2,432",63,2.5
CN2019100000000,20,191,"Sumner County, KS",2023,"10,595","10,277",318,3.0
CN2019300000000,20,193,"Thomas County, KS",2023,"4,402","4,314",88,2.0
CN2019500000000,20,195,"Trego County, KS",2023,"1,422","1,381",41,2.9
CN2019700000000,20,197,"Wabaunsee County, KS",2023,"3,558","3,450",108,3.0
CN2019900000000,20,199,"Wallace County, KS",2023,702,683,19,2.7
CN2020100000000,20,201,"Washington County, KS",2023,"2,602","2,532",70,2.7
CN2020300000000,20,203,"Wichita County, KS",2023,"1,064","1,038",26,2.4
CN2020500000000,20,205,"Wilson County, KS",2023,"3,916","3,792",124,3.2
CN2020700000000,20,207,"Woodson County, KS",2023,"1,297","1,243",54,4.2
CN2020900000000,20,209,"Wyandotte County, KS",2023,"81,290","78,387","2,903",3.6
CN2100100000000,21,1,"Adair County, KY",2023,"7,867","7,501",366,4.7
CN2100300000000,21,3,"Allen County, KY",2023,"9,677","9,299",378,3.9
CN2100500000000,21,5,"Anderson County, KY",2023,"11,203","10,760",443,4.0
CN2100700000000,21,7,"Ballard County, KY",2023,"3,392","3,220",172,5.1
CN2100900000000,21,9,"Barren County, KY",2023,"17,825","16,999",826,4.6
CN2101100000000,21,11,"Bath County, KY",2023,"5,054","4,778",276,5.5
CN2101300000000,21,13,"Bell County, KY",2023,"7,468","7,018",450,6.0
CN2101500000000,21,15,"Boone County, KY",2023,"72,155","69,438","2,717",3.8
CN2101700000000,21,17,"Bourbon County, KY",2023,"9,805","9,448",357,3.6
CN2101900000000,21,19,"Boyd County, KY",2023,"18,933","17,916","1,017",5.4
CN2102100000000,21,21,"Boyle County, KY",2023,"13,416","12,825",591,4.4
CN2102300000000,21,23,"Bracken County, KY",2023,"3,782","3,599",183,4.8
CN2102500000000,21,25,"Breathitt County, KY",2023,"4,054","3,799",255,6.3
CN2102700000000,21,27,"Breckinridge County, KY",2023,"8,108","7,697",411,5.1
CN2102900000000,21,29,"Bullitt County, KY",2023,"43,894","42,059","1,835",4.2
CN2103100000000,21,31,"Butler County, KY",2023,"4,895","4,665",230,4.7
CN2103300000000,21,33,"Caldwell County, KY",2023,"5,893","5,667",226,3.8
CN2103500000000,21,35,"Calloway County, KY",2023,"16,861","16,096",765,4.5
CN2103700000000,21,37,"Campbell County, KY",2023,"48,488","46,607","1,881",3.9
CN2103900000000,21,39,"Carlisle County, KY",2023,"2,016","1,925",91,4.5
CN2104100000000,21,41,"Carroll County, KY",2023,"4,862","4,657",205,4.2
CN2104300000000,21,43,"Carter County, KY",2023,"9,956","9,201",755,7.6
CN2104500000000,21,45,"Casey County, KY",2023,"6,030","5,751",279,4.6
CN2104700000000,21,47,"Christian County, KY",2023,"23,654","22,358","1,296",5.5
CN2104900000000,21,49,"Clark County, KY",2023,"17,590","16,895",695,4.0
CN2105100000000,21,51,"Clay County, KY",2023,"5,782","5,443",339,5.9
CN2105300000000,21,53,"Clinton County, KY",2023,"3,512","3,341",171,4.9
CN2105500000000,21,55,"Crittenden County, KY",2023,"3,531","3,370",161,4.6
CN2105700000000,21,57,"Cumberland County, KY",2023,"2,618","2,504",114,4.4
CN2105900000000,21,59,"Daviess County, KY",2023,"47,095","45,063","2,032",4.3
CN2106100000000,21,61,"Edmonson County, KY",2023,"4,955","4,703",252,5.1
CN2106300000000,21,63,"Elliott County, KY",2023,"1,883","1,725",158,8.4
CN2106500000000,21,65,"Estill County, KY",2023,"4,932","4,665",267,5.4
CN2106700000000,21,67,"Fayette County, KY",2023,"172,017","165,942","6,075",3.5
CN2106900000000,21,69,"Fleming County, KY",2023,"6,072","5,768",304,5.0
CN2107100000000,21,71,"Floyd County, KY",2023,"11,470","10,797",673,5.9
CN2107300000000,21,73,"Franklin County, KY",2023,"25,162","24,220",942,3.7
CN2107500000000,21,75,"Fulton County, KY",2023,"2,476","2,364",112,4.5
CN2107700000000,21,77,"Gallatin County, KY",2023,"4,101","3,937",164,4.0
CN2107900000000,21,79,"Garrard County, KY",2023,"7,905","7,584",321,4.1
CN2108100000000,21,81,"Grant County, KY",2023,"11,967","11,470",497,4.2
CN2108300000000,21,83,"Graves County, KY",2023,"16,102","15,437",665,4.1
CN2108500000000,21,85,"Grayson County, KY",2023,"10,276","9,780",496,4.8
CN2108700000000,21,87,"Green County, KY",2023,"4,280","4,077",203,4.7
CN2108900000000,21,89,"Greenup County, KY",2023,"13,525","12,647",878,6.5
CN2109100000000,21,91,"Hancock County, KY",2023,"3,654","3,475",179,4.9
CN2109300000000,21,93,"Hardin County, KY",2023,"47,561","45,496","2,065",4.3
CN2109500000000,21,95,"Harlan County, KY",2023,"7,428","6,993",435,5.9
CN2109700000000,21,97,"Harrison County, KY",2023,"8,980","8,634",346,3.9
CN2109900000000,21,99,"Hart County, KY",2023,"7,709","7,357",352,4.6
CN2110100000000,21,101,"Henderson County, KY",2023,"19,362","18,532",830,4.3
CN2110300000000,21,103,"Henry County, KY",2023,"7,293","6,992",301,4.1
CN2110500000000,21,105,"Hickman County, KY",2023,"1,810","1,732",78,4.3
CN2110700000000,21,107,"Hopkins County, KY",2023,"19,101","18,252",849,4.4
CN2110900000000,21,109,"Jackson County, KY",2023,"3,965","3,726",239,6.0
CN2111100000000,21,111,"Jefferson County, KY",2023,"389,540","373,647","15,893",4.1
CN2111300000000,21,113,"Jessamine County, KY",2023,"26,821","25,834",987,3.7
CN2111500000000,21,115,"Johnson County, KY",2023,"7,482","7,022",460,6.1
CN2111700000000,21,117,"Kenton County, KY",2023,"89,926","86,530","3,396",3.8
CN2111900000000,21,119,"Knott County, KY",2023,"4,483","4,201",282,6.3
CN2112100000000,21,121,"Knox County, KY",2023,"10,154","9,585",569,5.6
CN2112300000000,21,123,"Larue County, KY",2023,"6,836","6,551",285,4.2
CN2112500000000,21,125,"Laurel County, KY",2023,"23,312","22,128","1,184",5.1
CN2112700000000,21,127,"Lawrence County, KY",2023,"5,258","4,913",345,6.6
CN2112900000000,21,129,"Lee County, KY",2023,"2,434","2,305",129,5.3
CN2113100000000,21,131,"Leslie County, KY",2023,"3,583","3,401",182,5.1
CN2113300000000,21,133,"Letcher County, KY",2023,"7,527","7,145",382,5.1
CN2113500000000,21,135,"Lewis County, KY",2023,"4,301","3,937",364,8.5
CN2113700000000,21,137,"Lincoln County, KY",2023,"9,666","9,172",494,5.1
CN2113900000000,21,139,"Livingston County, KY",2023,"3,878","3,688",190,4.9
CN2114100000000,21,141,"Logan County, KY",2023,"12,236","11,706",530,4.3
CN2114300000000,21,143,"Lyon County, KY",2023,"3,235","3,079",156,4.8
CN2114500000000,21,145,"McCracken County, KY",2023,"30,300","29,016","1,284",4.2
CN2114700000000,21,147,"McCreary County, KY",2023,"5,112","4,825",287,5.6
CN2114900000000,21,149,"McLean County, KY",2023,"3,893","3,708",185,4.8
CN2115100000000,21,151,"Madison County, KY",2023,"44,510","42,640","1,870",4.2
CN2115300000000,21,153,"Magoffin County, KY",2023,"3,808","3,499",309,8.1
CN2115500000000,21,155,"Marion County, KY",2023,"7,830","7,471",359,4.6
CN2115700000000,21,157,"Marshall County, KY",2023,"13,467","12,845",622,4.6
CN2115900000000,21,159,"Martin County, KY",2023,"2,612","2,421",191,7.3
CN2116100000000,21,161,"Mason County, KY",2023,"6,891","6,542",349,5.1
CN2116300000000,21,163,"Meade County, KY",2023,"14,045","13,466",579,4.1
CN2116500000000,21,165,"Menifee County, KY",2023,"2,308","2,167",141,6.1
CN2116700000000,21,167,"Mercer County, KY",2023,"10,774","10,324",450,4.2
CN2116900000000,21,169,"Metcalfe County, KY",2023,"4,276","4,080",196,4.6
CN2117100000000,21,171,"Monroe County, KY",2023,"4,502","4,296",206,4.6
CN2117300000000,21,173,"Montgomery County, KY",2023,"12,371","11,790",581,4.7
CN2117500000000,21,175,"Morgan County, KY",2023,"4,309","4,057",252,5.8
CN2117700000000,21,177,"Muhlenberg County, KY",2023,"11,560","10,949",611,5.3
CN2117900000000,21,179,"Nelson County, KY",2023,"22,946","22,045",901,3.9
CN2118100000000,21,181,"Nicholas County, KY",2023,"3,342","3,191",151,4.5
CN2118300000000,21,183,"Ohio County, KY",2023,"9,867","9,341",526,5.3
CN2118500000000,21,185,"Oldham County, KY",2023,"34,406","33,191","1,215",3.5
CN2118700000000,21,187,"Owen County, KY",2023,"4,940","4,735",205,4.1
CN2118900000000,21,189,"Owsley County, KY",2023,"1,309","1,241",68,5.2
CN2119100000000,21,191,"Pendleton County, KY",2023,"6,885","6,598",287,4.2
CN2119300000000,21,193,"Perry County, KY",2023,"10,529","10,044",485,4.6
CN2119500000000,21,195,"Pike County, KY",2023,"19,412","18,316","1,096",5.6
