LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN3003900000000,30,39,"Granite County, MT",2024,"1,408","1,335",73,5.2
CN3004100000000,30,41,"Hill County, MT",2024,"7,031","6,846",185,2.6
CN3004300000000,30,43,"Jefferson County, MT",2024,"6,215","6,038",177,2.8
CN3004500000000,30,45,"Judith Basin County, MT",2024,"1,032","1,002",30,2.9
CN3004700000000,30,47,"Lake County, MT",2024,"14,776","14,238",538,3.6
CN3004900000000,30,49,"Lewis and Clark County, MT",2024,"37,612","36,581","1,031",2.7
CN3005100000000,30,51,"Liberty County, MT",2024,918,899,19,2.1
CN3005300000000,30,53,"Lincoln County, MT",2024,"8,620","8,127",493,5.7
CN3005500000000,30,55,"McCone County, MT",2024,870,849,21,2.4
CN3005700000000,30,57,"Madison County, MT",2024,"3,295","3,145",150,4.6
CN3005900000000,30,59,"Meagher County, MT",2024,"1,071","1,044",27,2.5
CN3006100000000,30,61,"Mineral County, MT",2024,"2,289","2,177",112,4.9
CN3006300000000,30,63,"Missoula County, MT",2024,"72,028","69,986","2,042",2.8
CN3006500000000,30,65,"Musselshell County, MT",2024,"1,987","1,906",81,4.1
CN3006700000000,30,67,"Park County, MT",2024,"10,374","10,085",289,2.8
CN3006900000000,30,69,"Petroleum County, MT",2024,246,237,9,3.7
CN3007100000000,30,71,"Phillips County, MT",2024,"2,018","1,949",69,3.4
CN3007300000000,30,73,"Pondera County, MT",2024,"2,594","2,506",88,3.4
CN3007500000000,30,75,"Powder River County, MT",2024,910,891,19,2.1
CN3007700000000,30,77,"Powell County, MT",2024,"2,629","2,538",91,3.5
CN3007900000000,30,79,"Prairie County, MT",2024,767,753,14,1.8
CN3008100000000,30,81,"Ravalli County, MT",2024,"20,986","20,302",684,3.3
CN3008300000000,30,83,"Richland County, MT",2024,"6,021","5,876",145,2.4
CN3008500000000,30,85,"Roosevelt County, MT",2024,"3,723","3,577",146,3.9
CN3008700000000,30,87,"Rosebud County, MT",2024,"3,612","3,500",112,3.1
CN3008900000000,30,89,"Sanders County, MT",2024,"4,964","4,683",281,5.7
CN3009100000000,30,91,"Sheridan County, MT",2024,"1,753","1,707",46,2.6
CN3009300000000,30,93,"Silver Bow County, MT",2024,"17,684","17,086",598,3.4
CN3009500000000,30,95,"Stillwater County, MT",2024,"4,596","4,468",128,2.8
CN3009700000000,30,97,"Sweet Grass County, MT",2024,"1,999","1,956",43,2.2
CN3009900000000,30,99,"Teton County, MT",2024,"2,939","2,862",77,2.6
CN3010100000000,30,101,"Toole County, MT",2024,"2,273","2,216",57,2.5
CN3010300000000,30,103,"Treasure County, MT",2024,410,400,10,2.4
CN3010500000000,30,105,"Valley County, MT",2024,"3,757","3,660",97,2.6
CN3010700000000,30,107,"Wheatland County, MT",2024,767,737,30,3.9
CN3010900000000,30,109,"Wibaux County, MT",2024,410,397,13,3.2
CN3011100000000,30,111,"Yellowstone County, MT",2024,"88,924","86,431","2,493",2.8
CN3100100000000,31,1,"Adams County, NE",2024,"17,020","16,583",437,2.6
CN3100300000000,31,3,"Antelope County, NE",2024,"3,136","3,061",75,2.4
CN3100500000000,31,5,"Arthur County, NE",2024,212,207,5,2.4
CN3100700000000,31,7,"Banner County, NE",2024,332,319,13,3.9
CN3100900000000,31,9,"Blaine County, NE",2024,239,231,8,3.3
CN3101100000000,31,11,"Boone County, NE",2024,"3,096","3,032",64,2.1
CN3101300000000,31,13,"Box Butte County, NE",2024,"5,132","4,958",174,3.4
CN3101500000000,31,15,"Boyd County, NE",2024,891,864,27,3.0
CN3101700000000,31,17,"Brown County, NE",2024,"1,597","1,562",35,2.2
CN3101900000000,31,19,"Buffalo County, NE",2024,"28,669","28,027",642,2.2
CN3102100000000,31,21,"Burt County, NE",2024,"3,150","3,049",101,3.2
CN3102300000000,31,23,"Butler County, NE",2024,"4,559","4,456",103,2.3
CN3102500000000,31,25,"Cass County, NE",2024,"14,755","14,344",411,2.8
CN3102700000000,31,27,"Cedar County, NE",2024,"4,599","4,499",100,2.2
CN3102900000000,31,29,"Chase County, NE",2024,"1,778","1,734",44,2.5
CN3103100000000,31,31,"Cherry County, NE",2024,"3,136","3,079",57,1.8
CN3103300000000,31,33,"Cheyenne County, NE",2024,"4,735","4,613",122,2.6
CN3103500000000,31,35,"Clay County, NE",2024,"3,030","2,949",81,2.7
CN3103700000000,31,37,"Colfax County, NE",2024,"5,411","5,268",143,2.6
CN3103900000000,31,39,"Cuming County, NE",2024,"5,118","5,011",107,2.1
CN3104100000000,31,41,"Custer County, NE",2024,"5,389","5,270",119,2.2
CN3104300000000,31,43,"Dakota County, NE",2024,"11,190","10,835",355,3.2
CN3104500000000,31,45,"Dawes County, NE",2024,"4,251","4,135",116,2.7
CN3104700000000,31,47,"Dawson County, NE",2024,"13,568","13,194",374,2.8
CN3104900000000,31,49,"Deuel County, NE",2024,883,855,28,3.2
CN3105100000000,31,51,"Dixon County, NE",2024,"3,148","3,074",74,2.4
CN3105300000000,31,53,"Dodge County, NE",2024,"19,712","19,160",552,2.8
CN3105500000000,31,55,"Douglas County, NE",2024,"318,417","308,553","9,864",3.1
CN3105700000000,31,57,"Dundy County, NE",2024,"1,019","1,000",19,1.9
CN3105900000000,31,59,"Fillmore County, NE",2024,"3,192","3,128",64,2.0
CN3106100000000,31,61,"Franklin County, NE",2024,"1,483","1,443",40,2.7
CN3106300000000,31,63,"Frontier County, NE",2024,"1,209","1,172",37,3.1
CN3106500000000,31,65,"Furnas County, NE",2024,"2,275","2,219",56,2.5
CN3106700000000,31,67,"Gage County, NE",2024,"11,264","10,894",370,3.3
CN3106900000000,31,69,"Garden County, NE",2024,818,793,25,3.1
CN3107100000000,31,71,"Garfield County, NE",2024,890,864,26,2.9
CN3107300000000,31,73,"Gosper County, NE",2024,"1,035","1,007",28,2.7
CN3107500000000,31,75,"Grant County, NE",2024,297,289,8,2.7
CN3107700000000,31,77,"Greeley County, NE",2024,940,911,29,3.1
CN3107900000000,31,79,"Hall County, NE",2024,"34,970","33,879","1,091",3.1
CN3108100000000,31,81,"Hamilton County, NE",2024,"5,388","5,274",114,2.1
CN3108300000000,31,83,"Harlan County, NE",2024,"1,658","1,624",34,2.1
CN3108500000000,31,85,"Hayes County, NE",2024,434,424,10,2.3
CN3108700000000,31,87,"Hitchcock County, NE",2024,"1,281","1,243",38,3.0
CN3108900000000,31,89,"Holt County, NE",2024,"5,632","5,515",117,2.1
CN3109100000000,31,91,"Hooker County, NE",2024,289,276,13,4.5
CN3109300000000,31,93,"Howard County, NE",2024,"3,594","3,500",94,2.6
CN3109500000000,31,95,"Jefferson County, NE",2024,"3,335","3,245",90,2.7
CN3109700000000,31,97,"Johnson County, NE",2024,"1,956","1,885",71,3.6
CN3109900000000,31,99,"Kearney County, NE",2024,"3,412","3,334",78,2.3
CN3110100000000,31,101,"Keith County, NE",2024,"4,406","4,299",107,2.4
CN3110300000000,31,103,"Keya Paha County, NE",2024,362,350,12,3.3
CN3110500000000,31,105,"Kimball County, NE",2024,"1,958","1,915",43,2.2
CN3110700000000,31,107,"Knox County, NE",2024,"4,176","4,063",113,2.7
CN3110900000000,31,109,"Lancaster County, NE",2024,"184,215","179,538","4,677",2.5
CN3111100000000,31,111,"Lincoln County, NE",2024,"17,673","17,205",468,2.6
CN3111300000000,31,113,"Logan County, NE",2024,345,333,12,3.5
CN3111500000000,31,115,"Loup County, NE",2024,300,287,13,4.3
CN3111700000000,31,117,"McPherson County, NE",2024,232,221,11,4.7
CN3111900000000,31,119,"Madison County, NE",2024,"18,877","18,398",479,2.5
CN3112100000000,31,121,"Merrick County, NE",2024,"4,505","4,402",103,2.3
CN3112300000000,31,123,"Morrill County, NE",2024,"2,203","2,145",58,2.6
CN3112500000000,31,125,"Nance County, NE",2024,"1,721","1,678",43,2.5
CN3112700000000,31,127,"Nemaha County, NE",2024,"3,328","3,220",108,3.2
CN3112900000000,31,129,"Nuckolls County, NE",2024,"2,284","2,229",55,2.4
CN3113100000000,31,131,"Otoe County, NE",2024,"8,443","8,221",222,2.6
CN3113300000000,31,133,"Pawnee County, NE",2024,"1,178","1,143",35,3.0
CN3113500000000,31,135,"Perkins County, NE",2024,"1,443","1,411",32,2.2
CN3113700000000,31,137,"Phelps County, NE",2024,"4,783","4,678",105,2.2
CN3113900000000,31,139,"Pierce County, NE",2024,"3,941","3,854",87,2.2
CN3114100000000,31,141,"Platte County, NE",2024,"18,625","18,196",429,2.3
CN3114300000000,31,143,"Polk County, NE",2024,"2,741","2,679",62,2.3
CN3114500000000,31,145,"Red Willow County, NE",2024,"5,327","5,203",124,2.3
CN3114700000000,31,147,"Richardson County, NE",2024,"3,843","3,723",120,3.1
CN3114900000000,31,149,"Rock County, NE",2024,705,688,17,2.4
CN3115100000000,31,151,"Saline County, NE",2024,"7,147","6,939",208,2.9
CN3115300000000,31,153,"Sarpy County, NE",2024,"108,700","105,794","2,906",2.7
CN3115500000000,31,155,"Saunders County, NE",2024,"12,634","12,351",283,2.2
CN3115700000000,31,157,"Scotts Bluff County, NE",2024,"17,053","16,493",560,3.3
CN3115900000000,31,159,"Seward County, NE",2024,"9,730","9,508",222,2.3
CN3116100000000,31,161,"Sheridan County, NE",2024,"2,568","2,508",60,2.3
CN3116300000000,31,163,"Sherman County, NE",2024,"1,515","1,473",42,2.8
CN3116500000000,31,165,"Sioux County, NE",2024,581,567,14,2.4
CN3116700000000,31,167,"Stanton County, NE",2024,"3,127","3,053",74,2.4
CN3116900000000,31,169,"Thayer County, NE",2024,"2,491","2,428",63,2.5
CN3117100000000,31,171,"Thomas County, NE",2024,337,322,15,4.5
CN3117300000000,31,173,"Thurston County, NE",2024,"3,302","3,216",86,2.6
CN3117500000000,31,175,"Valley County, NE",2024,"2,159","2,113",46,2.1
CN3117700000000,31,177,"Washington County, NE",2024,"11,429","11,145",284,2.5
CN3117900000000,31,179,"Wayne County, NE",2024,"5,747","5,607",140,2.4
CN3118100000000,31,181,"Webster County, NE",2024,"1,868","1,820",48,2.6
CN3118300000000,31,183,"Wheeler County, NE",2024,403,393,10,2.5
CN3118500000000,31,185,"York County, NE",2024,"7,411","7,225",186,2.5
CN3200100000000,32,1,"Churchill County, NV",2024,"10,625","10,093",532,5.0
CN3200300000000,32,3,"Clark County, NV",2024,"1,218,685","1,147,870","70,815",5.8
CN3200500000000,32,5,"Douglas County, NV",2024,"23,388","22,238","1,150",4.9
CN3200700000000,32,7,"Elko County, NV",2024,"27,276","26,156","1,120",4.1
CN3200900000000,32,9,"Esmeralda County, NV",2024,283,260,23,8.1
CN3201100000000,32,11,"Eureka County, NV",2024,671,624,47,7.0
CN3201300000000,32,13,"Humboldt County, NV",2024,"8,212","7,861",351,4.3
CN3201500000000,32,15,"Lander County, NV",2024,"2,434","2,303",131,5.4
CN3201700000000,32,17,"Lincoln County, NV",2024,"1,699","1,611",88,5.2
CN3201900000000,32,19,"Lyon County, NV",2024,"29,880","28,265","1,615",5.4
CN3202100000000,32,21,"Mineral County, NV",2024,"1,154","1,048",106,9.2
CN3202300000000,32,23,"Nye County, NV",2024,"19,205","17,759","1,446",7.5
CN3202700000000,32,27,"Pershing County, NV",2024,"2,217","2,099",118,5.3
CN3202900000000,32,29,"Storey County, NV",2024,"1,743","1,639",104,6.0
CN3203100000000,32,31,"Washoe County, NV",2024,"267,591","254,932","12,659",4.7
CN3203300000000,32,33,"White Pine County, NV",2024,"3,689","3,527",162,4.4
CN3251000000000,32,510,"Carson City, NV",2024,"29,252","27,880","1,372",4.7
CN3300100000000,33,1,"Belknap County, NH",2024,"33,253","32,456",797,2.4
CN3300300000000,33,3,"Carroll County, NH",2024,"25,552","24,944",608,2.4
CN3300500000000,33,5,"Cheshire County, NH",2024,"40,203","39,182","1,021",2.5
CN3300700000000,33,7,"Coos County, NH",2024,"14,894","14,494",400,2.7
CN3300900000000,33,9,"Grafton County, NH",2024,"48,606","47,513","1,093",2.2
CN3301100000000,33,11,"Hillsborough County, NH",2024,"241,360","234,622","6,738",2.8
CN3301300000000,33,13,"Merrimack County, NH",2024,"83,235","81,338","1,897",2.3
CN3301500000000,33,15,"Rockingham County, NH",2024,"186,128","181,002","5,126",2.8
CN3301700000000,33,17,"Strafford County, NH",2024,"76,775","75,010","1,765",2.3
CN3301900000000,33,19,"Sullivan County, NH",2024,"21,583","21,080",503,2.3
CN3400100000000,34,1,"Atlantic County, NJ",2024,"135,506","127,836","7,670",5.7
CN3400300000000,34,3,"Bergen County, NJ",2024,"541,844","521,596","20,248",3.7
CN3400500000000,34,5,"Burlington County, NJ",2024,"248,122","237,708","10,414",4.2
CN3400700000000,34,7,"Camden County, NJ",2024,"274,870","261,252","13,618",5.0
CN3400900000000,34,9,"Cape May County, NJ",2024,"45,403","41,787","3,616",8.0
CN3401100000000,34,11,"Cumberland County, NJ",2024,"65,770","61,143","4,627",7.0
CN3401300000000,34,13,"Essex County, NJ",2024,"425,042","401,693","23,349",5.5
CN3401500000000,34,15,"Gloucester County, NJ",2024,"166,130","158,789","7,341",4.4
CN3401700000000,34,17,"Hudson County, NJ",2024,"419,415","401,602","17,813",4.2
CN3401900000000,34,19,"Hunterdon County, NJ",2024,"69,379","66,924","2,455",3.5
CN3402100000000,34,21,"Mercer County, NJ",2024,"199,583","190,833","8,750",4.4
CN3402300000000,34,23,"Middlesex County, NJ",2024,"451,078","430,775","20,303",4.5
CN3402500000000,34,25,"Monmouth County, NJ",2024,"339,123","325,289","13,834",4.1
CN3402700000000,34,27,"Morris County, NJ",2024,"279,349","269,026","10,323",3.7
CN3402900000000,34,29,"Ocean County, NJ",2024,"293,284","280,025","13,259",4.5
CN3403100000000,34,31,"Passaic County, NJ",2024,"276,179","261,567","14,612",5.3
CN3403300000000,34,33,"Salem County, NJ",2024,"30,499","28,690","1,809",5.9
CN3403500000000,34,35,"Somerset County, NJ",2024,"193,133","185,726","7,407",3.8
CN3403700000000,34,37,"Sussex County, NJ",2024,"81,046","77,594","3,452",4.3
CN3403900000000,34,39,"Union County, NJ",2024,"303,496","288,988","14,508",4.8
CN3404100000000,34,41,"Warren County, NJ",2024,"59,760","57,223","2,537",4.2
CN3500100000000,35,1,"Bernalillo County, NM",2024,"348,467","335,290","13,177",3.8
CN3500300000000,35,3,"Catron County, NM",2024,"1,072","1,013",59,5.5
CN3500500000000,35,5,"Chaves County, NM",2024,"28,561","27,399","1,162",4.1
CN3500600000000,35,6,"Cibola County, NM",2024,"9,179","8,680",499,5.4
CN3500700000000,35,7,"Colfax County, NM",2024,"5,021","4,811",210,4.2
CN3500900000000,35,9,"Curry County, NM",2024,"21,420","20,704",716,3.3
CN3501100000000,35,11,"De Baca County, NM",2024,538,516,22,4.1
CN3501300000000,35,13,"Dona Ana County, NM",2024,"102,289","97,275","5,014",4.9
CN3501500000000,35,15,"Eddy County, NM",2024,"31,131","30,106","1,025",3.3
CN3501700000000,35,17,"Grant County, NM",2024,"10,652","10,203",449,4.2
CN3501900000000,35,19,"Guadalupe County, NM",2024,"1,504","1,437",67,4.5
CN3502100000000,35,21,"Harding County, NM",2024,359,347,12,3.3
CN3502300000000,35,23,"Hidalgo County, NM",2024,"1,256","1,188",68,5.4
CN3502500000000,35,25,"Lea County, NM",2024,"35,105","33,884","1,221",3.5
CN3502700000000,35,27,"Lincoln County, NM",2024,"8,526","8,152",374,4.4
CN3502800000000,35,28,"Los Alamos County, NM",2024,"13,836","13,586",250,1.8
CN3502900000000,35,29,"Luna County, NM",2024,"9,948","8,733","1,215",12.2
CN3503100000000,35,31,"McKinley County, NM",2024,"23,296","21,993","1,303",5.6
CN3503300000000,35,33,"Mora County, NM",2024,"1,463","1,375",88,6.0
CN3503500000000,35,35,"Otero County, NM",2024,"24,378","23,310","1,068",4.4
CN3503700000000,35,37,"Quay County, NM",2024,"3,390","3,251",139,4.1
CN3503900000000,35,39,"Rio Arriba County, NM",2024,"16,173","15,514",659,4.1
CN3504100000000,35,41,"Roosevelt County, NM",2024,"8,298","7,975",323,3.9
CN3504300000000,35,43,"Sandoval County, NM",2024,"76,114","73,161","2,953",3.9
CN3504500000000,35,45,"San Juan County, NM",2024,"49,939","47,612","2,327",4.7
CN3504700000000,35,47,"San Miguel County, NM",2024,"10,397","9,896",501,4.8
CN3504900000000,35,49,"Santa Fe County, NM",2024,"74,188","71,456","2,732",3.7
CN3505100000000,35,51,"Sierra County, NM",2024,"4,191","3,937",254,6.1
CN3505300000000,35,53,"Socorro County, NM",2024,"6,148","5,856",292,4.7
CN3505500000000,35,55,"Taos County, NM",2024,"15,405","14,686",719,4.7
CN3505700000000,35,57,"Torrance County, NM",2024,"6,193","5,873",320,5.2
CN3505900000000,35,59,"Union County, NM",2024,"1,387","1,335",52,3.7
CN3506100000000,35,61,"Valencia County, NM",2024,"33,271","31,823","1,448",4.4
CN3600100000000,36,1,"Albany County, NY",2024,"161,486","156,081","5,405",3.3
CN3600300000000,36,3,"Allegany County, NY",2024,"18,928","18,105",823,4.3
CN3600500000000,36,5,"Bronx County, NY",2024,"608,013","565,758","42,255",6.9
CN3600700000000,36,7,"Broome County, NY",2024,"84,798","81,403","3,395",4.0
CN3600900000000,36,9,"Cattaraugus County, NY",2024,"32,531","31,197","1,334",4.1
CN3601100000000,36,11,"Cayuga County, NY",2024,"34,570","33,286","1,284",3.7
CN3601300000000,36,13,"Chautauqua County, NY",2024,"53,207","51,020","2,187",4.1
CN3601500000000,36,15,"Chemung County, NY",2024,"35,226","33,898","1,328",3.8
CN3601700000000,36,17,"Chenango County, NY",2024,"20,906","20,185",721,3.4
CN3601900000000,36,19,"Clinton County, NY",2024,"34,040","32,764","1,276",3.7
CN3602100000000,36,21,"Columbia County, NY",2024,"29,049","28,141",908,3.1
CN3602300000000,36,23,"Cortland County, NY",2024,"21,361","20,462",899,4.2
CN3602500000000,36,25,"Delaware County, NY",2024,"18,734","17,994",740,4.0
CN3602700000000,36,27,"Dutchess County, NY",2024,"151,290","146,442","4,848",3.2
CN3602900000000,36,29,"Erie County, NY",2024,"458,737","441,072","17,665",3.9
CN3603100000000,36,31,"Essex County, NY",2024,"17,436","16,828",608,3.5
CN3603300000000,36,33,"Franklin County, NY",2024,"18,221","17,534",687,3.8
CN3603500000000,36,35,"Fulton County, NY",2024,"24,163","23,200",963,4.0
CN3603700000000,36,37,"Genesee County, NY",2024,"29,312","28,315",997,3.4
CN3603900000000,36,39,"Greene County, NY",2024,"21,150","20,367",783,3.7
CN3604100000000,36,41,"Hamilton County, NY",2024,"2,107","1,999",108,5.1
CN3604300000000,36,43,"Herkimer County, NY",2024,"27,485","26,342","1,143",4.2
CN3604500000000,36,45,"Jefferson County, NY",2024,"44,832","42,853","1,979",4.4
CN3604700000000,36,47,"Kings County, NY",2024,"1,318,416","1,246,969","71,447",5.4
CN3604900000000,36,49,"Lewis County, NY",2024,"12,291","11,775",516,4.2
CN3605100000000,36,51,"Livingston County, NY",2024,"28,881","27,794","1,087",3.8
CN3605300000000,36,53,"Madison County, NY",2024,"30,997","29,810","1,187",3.8
CN3605500000000,36,55,"Monroe County, NY",2024,"368,244","354,688","13,556",3.7
CN3605700000000,36,57,"Montgomery County, NY",2024,"22,370","21,409",961,4.3
CN3605900000000,36,59,"Nassau County, NY",2024,"702,158","679,225","22,933",3.3
CN3606100000000,36,61,"New York County, NY",2024,"937,586","892,131","45,455",4.8
CN3606300000000,36,63,"Niagara County, NY",2024,"98,574","94,442","4,132",4.2
CN3606500000000,36,65,"Oneida County, NY",2024,"99,641","95,912","3,729",3.7
CN3606700000000,36,67,"Onondaga County, NY",2024,"225,979","218,116","7,863",3.5
CN3606900000000,36,69,"Ontario County, NY",2024,"54,384","52,562","1,822",3.4
CN3607100000000,36,71,"Orange County, NY",2024,"188,338","181,384","6,954",3.7
CN3607300000000,36,73,"Orleans County, NY",2024,"17,744","17,063",681,3.8
CN3607500000000,36,75,"Oswego County, NY",2024,"54,338","52,085","2,253",4.1
CN3607700000000,36,77,"Otsego County, NY",2024,"26,281","25,199","1,082",4.1
CN3607900000000,36,79,"Putnam County, NY",2024,"54,777","53,145","1,632",3.0
CN3608100000000,36,81,"Queens County, NY",2024,"1,182,839","1,126,949","55,890",4.7
CN3608300000000,36,83,"Rensselaer County, NY",2024,"80,107","77,346","2,761",3.4
CN3608500000000,36,85,"Richmond County, NY",2024,"244,107","232,604","11,503",4.7
CN3608700000000,36,87,"Rockland County, NY",2024,"163,239","158,051","5,188",3.2
CN3608900000000,36,89,"St. Lawrence County, NY",2024,"41,417","39,506","1,911",4.6
CN3609100000000,36,91,"Saratoga County, NY",2024,"124,617","120,964","3,653",2.9
CN3609300000000,36,93,"Schenectady County, NY",2024,"76,660","73,806","2,854",3.7
CN3609500000000,36,95,"Schoharie County, NY",2024,"13,991","13,413",578,4.1
CN3609700000000,36,97,"Schuyler County, NY",2024,"7,996","7,670",326,4.1
CN3609900000000,36,99,"Seneca County, NY",2024,"13,828","13,323",505,3.7
CN3610100000000,36,101,"Steuben County, NY",2024,"39,588","38,030","1,558",3.9
CN3610300000000,36,103,"Suffolk County, NY",2024,"792,016","764,500","27,516",3.5
CN3610500000000,36,105,"Sullivan County, NY",2024,"37,210","35,889","1,321",3.6
CN3610700000000,36,107,"Tioga County, NY",2024,"21,705","20,946",759,3.5
CN3610900000000,36,109,"Tompkins County, NY",2024,"48,344","46,752","1,592",3.3
CN3611100000000,36,111,"Ulster County, NY",2024,"87,185","84,082","3,103",3.6
CN3611300000000,36,113,"Warren County, NY",2024,"31,755","30,586","1,169",3.7
CN3611500000000,36,115,"Washington County, NY",2024,"27,772","26,830",942,3.4
CN3611700000000,36,117,"Wayne County, NY",2024,"43,775","42,235","1,540",3.5
CN3611900000000,36,119,"Westchester County, NY",2024,"538,832","521,306","17,526",3.3
CN3612100000000,36,121,"Wyoming County, NY",2024,"17,981","17,319",662,3.7
CN3612300000000,36,123,"Yates County, NY",2024,"11,045","10,684",361,3.3
CN3700100000000,37,1,"Alamance County, NC",2024,"86,059","82,977","3,082",3.6
CN3700300000000,37,3,"Alexander County, NC",2024,"16,200","15,605",595,3.7
CN3700500000000,37,5,"Alleghany County, NC",2024,"4,732","4,554",178,3.8
CN3700700000000,37,7,"Anson County, NC",2024,"8,934","8,544",390,4.4
CN3700900000000,37,9,"Ashe County, NC",2024,"12,436","12,052",384,3.1
CN3701100000000,37,11,"Avery County, NC",2024,"7,408","7,090",318,4.3
CN3701300000000,37,13,"Beaufort County, NC",2024,"19,063","18,351",712,3.7
CN3701500000000,37,15,"Bertie County, NC",2024,"6,085","5,788",297,4.9
CN3701700000000,37,17,"Bladen County, NC",2024,"12,056","11,471",585,4.9
CN3701900000000,37,19,"Brunswick County, NC",2024,"66,276","63,585","2,691",4.1
CN3702100000000,37,21,"Buncombe County, NC",2024,"143,741","137,549","6,192",4.3
CN3702300000000,37,23,"Burke County, NC",2024,"40,029","38,606","1,423",3.6
CN3702500000000,37,25,"Cabarrus County, NC",2024,"125,002","120,737","4,265",3.4
CN3702700000000,37,27,"Caldwell County, NC",2024,"36,661","35,380","1,281",3.5
CN3702900000000,37,29,"Camden County, NC",2024,"5,410","5,259",151,2.8
CN3703100000000,37,31,"Carteret County, NC",2024,"32,153","31,073","1,080",3.4
CN3703300000000,37,33,"Caswell County, NC",2024,"9,965","9,602",363,3.6
CN3703500000000,37,35,"Catawba County, NC",2024,"77,847","75,068","2,779",3.6
CN3703700000000,37,37,"Chatham County, NC",2024,"39,557","38,312","1,245",3.1
CN3703900000000,37,39,"Cherokee County, NC",2024,"11,307","10,872",435,3.8
CN3704100000000,37,41,"Chowan County, NC",2024,"6,294","6,077",217,3.4
CN3704300000000,37,43,"Clay County, NC",2024,"4,725","4,568",157,3.3
CN3704500000000,37,45,"Cleveland County, NC",2024,"45,431","43,628","1,803",4.0
CN3704700000000,37,47,"Columbus County, NC",2024,"20,186","19,304",882,4.4
CN3704900000000,37,49,"Craven County, NC",2024,"41,946","40,416","1,530",3.6
CN3705100000000,37,51,"Cumberland County, NC",2024,"133,221","127,181","6,040",4.5
CN3705300000000,37,53,"Currituck County, NC",2024,"16,338","15,877",461,2.8
CN3705500000000,37,55,"Dare County, NC",2024,"19,498","18,706",792,4.1
CN3705700000000,37,57,"Davidson County, NC",2024,"80,709","77,758","2,951",3.7
CN3705900000000,37,59,"Davie County, NC",2024,"20,795","20,119",676,3.3
CN3706100000000,37,61,"Duplin County, NC",2024,"22,534","21,796",738,3.3
CN3706300000000,37,63,"Durham County, NC",2024,"185,230","179,293","5,937",3.2
CN3706500000000,37,65,"Edgecombe County, NC",2024,"20,703","19,622","1,081",5.2
CN3706700000000,37,67,"Forsyth County, NC",2024,"185,439","178,477","6,962",3.8
CN3706900000000,37,69,"Franklin County, NC",2024,"39,149","37,856","1,293",3.3
CN3707100000000,37,71,"Gaston County, NC",2024,"116,974","112,697","4,277",3.7
CN3707300000000,37,73,"Gates County, NC",2024,"4,562","4,405",157,3.4
CN3707500000000,37,75,"Graham County, NC",2024,"3,516","3,392",124,3.5
CN3707700000000,37,77,"Granville County, NC",2024,"28,912","27,908","1,004",3.5
CN3707900000000,37,79,"Greene County, NC",2024,"8,699","8,428",271,3.1
CN3708100000000,37,81,"Guilford County, NC",2024,"264,744","253,754","10,990",4.2
CN3708300000000,37,83,"Halifax County, NC",2024,"18,424","17,473",951,5.2
CN3708500000000,37,85,"Harnett County, NC",2024,"59,297","57,021","2,276",3.8
CN3708700000000,37,87,"Haywood County, NC",2024,"29,194","28,143","1,051",3.6
CN3708900000000,37,89,"Henderson County, NC",2024,"58,568","56,690","1,878",3.2
CN3709100000000,37,91,"Hertford County, NC",2024,"8,444","8,085",359,4.3
CN3709300000000,37,93,"Hoke County, NC",2024,"20,843","19,943",900,4.3
CN3709500000000,37,95,"Hyde County, NC",2024,"1,672","1,579",93,5.6
CN3709700000000,37,97,"Iredell County, NC",2024,"103,459","100,032","3,427",3.3
CN3709900000000,37,99,"Jackson County, NC",2024,"20,368","19,641",727,3.6
CN3710100000000,37,101,"Johnston County, NC",2024,"127,875","123,934","3,941",3.1
CN3710300000000,37,103,"Jones County, NC",2024,"3,874","3,734",140,3.6
CN3710500000000,37,105,"Lee County, NC",2024,"30,649","29,566","1,083",3.5
CN3710700000000,37,107,"Lenoir County, NC",2024,"24,468","23,514",954,3.9
CN3710900000000,37,109,"Lincoln County, NC",2024,"47,916","46,357","1,559",3.3
CN3711100000000,37,111,"McDowell County, NC",2024,"19,054","18,287",767,4.0
CN3711300000000,37,113,"Macon County, NC",2024,"16,717","16,158",559,3.3
CN3711500000000,37,115,"Madison County, NC",2024,"10,903","10,478",425,3.9
CN3711700000000,37,117,"Martin County, NC",2024,"9,177","8,799",378,4.1
CN3711900000000,37,119,"Mecklenburg County, NC",2024,"655,802","631,808","23,994",3.7
CN3712100000000,37,121,"Mitchell County, NC",2024,"7,055","6,743",312,4.4
CN3712300000000,37,123,"Montgomery County, NC",2024,"10,496","10,087",409,3.9
CN3712500000000,37,125,"Moore County, NC",2024,"44,918","43,388","1,530",3.4
CN3712700000000,37,127,"Nash County, NC",2024,"42,913","40,969","1,944",4.5
CN3712900000000,37,129,"New Hanover County, NC",2024,"125,285","121,145","4,140",3.3
CN3713100000000,37,131,"Northampton County, NC",2024,"6,602","6,307",295,4.5
CN3713300000000,37,133,"Onslow County, NC",2024,"74,115","71,343","2,772",3.7
CN3713500000000,37,135,"Orange County, NC",2024,"78,168","75,680","2,488",3.2
CN3713700000000,37,137,"Pamlico County, NC",2024,"4,850","4,668",182,3.8
CN3713900000000,37,139,"Pasquotank County, NC",2024,"17,928","17,250",678,3.8
CN3714100000000,37,141,"Pender County, NC",2024,"31,763","30,721","1,042",3.3
