LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN1705500000000,17,55,"Franklin County, IL",2022,"16,391","15,552",839,5.1
CN1705700000000,17,57,"Fulton County, IL",2022,"14,872","14,138",734,4.9
CN1705900000000,17,59,"Gallatin County, IL",2022,"1,957","1,854",103,5.3
CN1706100000000,17,61,"Greene County, IL",2022,"5,829","5,586",243,4.2
CN1706300000000,17,63,"Grundy County, IL",2022,"28,371","27,076","1,295",4.6
CN1706500000000,17,65,"Hamilton County, IL",2022,"3,505","3,353",152,4.3
CN1706700000000,17,67,"Hancock County, IL",2022,"8,348","8,027",321,3.8
CN1706900000000,17,69,"Hardin County, IL",2022,"1,500","1,426",74,4.9
CN1707100000000,17,71,"Henderson County, IL",2022,"3,157","3,015",142,4.5
CN1707300000000,17,73,"Henry County, IL",2022,"23,956","22,905","1,051",4.4
CN1707500000000,17,75,"Iroquois County, IL",2022,"11,926","11,344",582,4.9
CN1707700000000,17,77,"Jackson County, IL",2022,"23,798","22,677","1,121",4.7
CN1707900000000,17,79,"Jasper County, IL",2022,"4,965","4,786",179,3.6
CN1708100000000,17,81,"Jefferson County, IL",2022,"16,272","15,484",788,4.8
CN1708300000000,17,83,"Jersey County, IL",2022,"10,233","9,853",380,3.7
CN1708500000000,17,85,"Jo Daviess County, IL",2022,"10,906","10,498",408,3.7
CN1708700000000,17,87,"Johnson County, IL",2022,"4,268","4,036",232,5.4
CN1708900000000,17,89,"Kane County, IL",2022,"271,075","258,873","12,202",4.5
CN1709100000000,17,91,"Kankakee County, IL",2022,"50,439","47,633","2,806",5.6
CN1709300000000,17,93,"Kendall County, IL",2022,"73,817","70,850","2,967",4.0
CN1709500000000,17,95,"Knox County, IL",2022,"19,812","18,744","1,068",5.4
CN1709700000000,17,97,"Lake County, IL",2022,"363,717","347,711","16,006",4.4
CN1709900000000,17,99,"LaSalle County, IL",2022,"52,655","50,016","2,639",5.0
CN1710100000000,17,101,"Lawrence County, IL",2022,"5,667","5,369",298,5.3
CN1710300000000,17,103,"Lee County, IL",2022,"15,069","14,376",693,4.6
CN1710500000000,17,105,"Livingston County, IL",2022,"15,784","15,129",655,4.1
CN1710700000000,17,107,"Logan County, IL",2022,"11,643","11,143",500,4.3
CN1710900000000,17,109,"McDonough County, IL",2022,"12,563","12,058",505,4.0
CN1711100000000,17,111,"McHenry County, IL",2022,"172,644","165,881","6,763",3.9
CN1711300000000,17,113,"McLean County, IL",2022,"91,449","88,198","3,251",3.6
CN1711500000000,17,115,"Macon County, IL",2022,"45,175","42,571","2,604",5.8
CN1711700000000,17,117,"Macoupin County, IL",2022,"20,396","19,543",853,4.2
CN1711900000000,17,119,"Madison County, IL",2022,"132,550","127,372","5,178",3.9
CN1712100000000,17,121,"Marion County, IL",2022,"16,571","15,767",804,4.9
CN1712300000000,17,123,"Marshall County, IL",2022,"5,181","4,931",250,4.8
CN1712500000000,17,125,"Mason County, IL",2022,"6,068","5,795",273,4.5
CN1712700000000,17,127,"Massac County, IL",2022,"6,060","5,790",270,4.5
CN1712900000000,17,129,"Menard County, IL",2022,"5,943","5,710",233,3.9
CN1713100000000,17,131,"Mercer County, IL",2022,"7,507","7,180",327,4.4
CN1713300000000,17,133,"Monroe County, IL",2022,"19,228","18,679",549,2.9
CN1713500000000,17,135,"Montgomery County, IL",2022,"11,936","11,408",528,4.4
CN1713700000000,17,137,"Morgan County, IL",2022,"14,626","13,993",633,4.3
CN1713900000000,17,139,"Moultrie County, IL",2022,"6,986","6,739",247,3.5
CN1714100000000,17,141,"Ogle County, IL",2022,"25,194","23,993","1,201",4.8
CN1714300000000,17,143,"Peoria County, IL",2022,"83,296","79,012","4,284",5.1
CN1714500000000,17,145,"Perry County, IL",2022,"8,132","7,728",404,5.0
CN1714700000000,17,147,"Piatt County, IL",2022,"8,931","8,626",305,3.4
CN1714900000000,17,149,"Pike County, IL",2022,"6,384","6,097",287,4.5
CN1715100000000,17,151,"Pope County, IL",2022,"1,212","1,133",79,6.5
CN1715300000000,17,153,"Pulaski County, IL",2022,"1,681","1,565",116,6.9
CN1715500000000,17,155,"Putnam County, IL",2022,"3,002","2,859",143,4.8
CN1715700000000,17,157,"Randolph County, IL",2022,"12,672","12,167",505,4.0
CN1715900000000,17,159,"Richland County, IL",2022,"7,550","7,270",280,3.7
CN1716100000000,17,161,"Rock Island County, IL",2022,"67,126","64,110","3,016",4.5
CN1716300000000,17,163,"St. Clair County, IL",2022,"120,847","115,367","5,480",4.5
CN1716500000000,17,165,"Saline County, IL",2022,"10,155","9,670",485,4.8
CN1716700000000,17,167,"Sangamon County, IL",2022,"95,892","91,731","4,161",4.3
CN1716900000000,17,169,"Schuyler County, IL",2022,"2,865","2,734",131,4.6
CN1717100000000,17,171,"Scott County, IL",2022,"2,231","2,117",114,5.1
CN1717300000000,17,173,"Shelby County, IL",2022,"10,467","10,052",415,4.0
CN1717500000000,17,175,"Stark County, IL",2022,"2,458","2,337",121,4.9
CN1717700000000,17,177,"Stephenson County, IL",2022,"20,816","19,850",966,4.6
CN1717900000000,17,179,"Tazewell County, IL",2022,"63,226","60,604","2,622",4.1
CN1718100000000,17,181,"Union County, IL",2022,"7,502","7,132",370,4.9
CN1718300000000,17,183,"Vermilion County, IL",2022,"31,647","30,011","1,636",5.2
CN1718500000000,17,185,"Wabash County, IL",2022,"5,395","5,193",202,3.7
CN1718700000000,17,187,"Warren County, IL",2022,"7,439","7,127",312,4.2
CN1718900000000,17,189,"Washington County, IL",2022,"7,466","7,222",244,3.3
CN1719100000000,17,191,"Wayne County, IL",2022,"7,603","7,324",279,3.7
CN1719300000000,17,193,"White County, IL",2022,"5,714","5,472",242,4.2
CN1719500000000,17,195,"Whiteside County, IL",2022,"27,158","26,007","1,151",4.2
CN1719700000000,17,197,"Will County, IL",2022,"376,394","359,518","16,876",4.5
CN1719900000000,17,199,"Williamson County, IL",2022,"30,725","29,353","1,372",4.5
CN1720100000000,17,201,"Winnebago County, IL",2022,"133,286","125,264","8,022",6.0
CN1720300000000,17,203,"Woodford County, IL",2022,"18,601","17,956",645,3.5
CN1800100000000,18,1,"Adams County, IN",2022,"15,958","15,575",383,2.4
CN1800300000000,18,3,"Allen County, IN",2022,"194,927","189,354","5,573",2.9
CN1800500000000,18,5,"Bartholomew County, IN",2022,"39,230","38,170","1,060",2.7
CN1800700000000,18,7,"Benton County, IN",2022,"4,296","4,187",109,2.5
CN1800900000000,18,9,"Blackford County, IN",2022,"5,128","4,959",169,3.3
CN1801100000000,18,11,"Boone County, IN",2022,"39,388","38,566",822,2.1
CN1801300000000,18,13,"Brown County, IN",2022,"7,704","7,422",282,3.7
CN1801500000000,18,15,"Carroll County, IN",2022,"10,571","10,277",294,2.8
CN1801700000000,18,17,"Cass County, IN",2022,"17,627","17,057",570,3.2
CN1801900000000,18,19,"Clark County, IN",2022,"65,634","63,856","1,778",2.7
CN1802100000000,18,21,"Clay County, IN",2022,"12,068","11,673",395,3.3
CN1802300000000,18,23,"Clinton County, IN",2022,"16,269","15,817",452,2.8
CN1802500000000,18,25,"Crawford County, IN",2022,"4,390","4,219",171,3.9
CN1802700000000,18,27,"Daviess County, IN",2022,"15,491","15,103",388,2.5
CN1802900000000,18,29,"Dearborn County, IN",2022,"26,247","25,547",700,2.7
CN1803100000000,18,31,"Decatur County, IN",2022,"13,074","12,699",375,2.9
CN1803300000000,18,33,"DeKalb County, IN",2022,"21,938","21,335",603,2.7
CN1803500000000,18,35,"Delaware County, IN",2022,"51,408","49,582","1,826",3.6
CN1803700000000,18,37,"Dubois County, IN",2022,"21,583","21,077",506,2.3
CN1803900000000,18,39,"Elkhart County, IN",2022,"106,890","103,848","3,042",2.8
CN1804100000000,18,41,"Fayette County, IN",2022,"10,252","9,871",381,3.7
CN1804300000000,18,43,"Floyd County, IN",2022,"41,196","40,116","1,080",2.6
CN1804500000000,18,45,"Fountain County, IN",2022,"8,032","7,807",225,2.8
CN1804700000000,18,47,"Franklin County, IN",2022,"11,660","11,351",309,2.7
CN1804900000000,18,49,"Fulton County, IN",2022,"9,424","9,123",301,3.2
CN1805100000000,18,51,"Gibson County, IN",2022,"17,358","16,905",453,2.6
CN1805300000000,18,53,"Grant County, IN",2022,"30,232","29,183","1,049",3.5
CN1805500000000,18,55,"Greene County, IN",2022,"14,295","13,782",513,3.6
CN1805700000000,18,57,"Hamilton County, IN",2022,"197,896","193,505","4,391",2.2
CN1805900000000,18,59,"Hancock County, IN",2022,"44,251","43,108","1,143",2.6
CN1806100000000,18,61,"Harrison County, IN",2022,"19,250","18,739",511,2.7
CN1806300000000,18,63,"Hendricks County, IN",2022,"98,018","95,621","2,397",2.4
CN1806500000000,18,65,"Henry County, IN",2022,"21,170","20,457",713,3.4
CN1806700000000,18,67,"Howard County, IN",2022,"35,810","34,090","1,720",4.8
CN1806900000000,18,69,"Huntington County, IN",2022,"19,001","18,509",492,2.6
CN1807100000000,18,71,"Jackson County, IN",2022,"23,589","22,921",668,2.8
CN1807300000000,18,73,"Jasper County, IN",2022,"16,282","15,748",534,3.3
CN1807500000000,18,75,"Jay County, IN",2022,"9,297","9,059",238,2.6
CN1807700000000,18,77,"Jefferson County, IN",2022,"14,998","14,565",433,2.9
CN1807900000000,18,79,"Jennings County, IN",2022,"14,613","14,163",450,3.1
CN1808100000000,18,81,"Johnson County, IN",2022,"84,853","82,721","2,132",2.5
CN1808300000000,18,83,"Knox County, IN",2022,"17,790","17,306",484,2.7
CN1808500000000,18,85,"Kosciusko County, IN",2022,"41,129","40,066","1,063",2.6
CN1808700000000,18,87,"LaGrange County, IN",2022,"19,468","18,990",478,2.5
CN1808900000000,18,89,"Lake County, IN",2022,"232,947","222,210","10,737",4.6
CN1809100000000,18,91,"LaPorte County, IN",2022,"50,550","48,757","1,793",3.5
CN1809300000000,18,93,"Lawrence County, IN",2022,"21,149","20,447",702,3.3
CN1809500000000,18,95,"Madison County, IN",2022,"61,861","59,816","2,045",3.3
CN1809700000000,18,97,"Marion County, IN",2022,"498,611","482,244","16,367",3.3
CN1809900000000,18,99,"Marshall County, IN",2022,"22,188","21,586",602,2.7
CN1810100000000,18,101,"Martin County, IN",2022,"5,126","4,978",148,2.9
CN1810300000000,18,103,"Miami County, IN",2022,"15,356","14,751",605,3.9
CN1810500000000,18,105,"Monroe County, IN",2022,"72,922","71,022","1,900",2.6
CN1810700000000,18,107,"Montgomery County, IN",2022,"19,503","19,022",481,2.5
CN1810900000000,18,109,"Morgan County, IN",2022,"35,863","34,795","1,068",3.0
CN1811100000000,18,111,"Newton County, IN",2022,"6,477","6,230",247,3.8
CN1811300000000,18,113,"Noble County, IN",2022,"21,882","21,257",625,2.9
CN1811500000000,18,115,"Ohio County, IN",2022,"2,957","2,885",72,2.4
CN1811700000000,18,117,"Orange County, IN",2022,"9,257","8,973",284,3.1
CN1811900000000,18,119,"Owen County, IN",2022,"10,399","10,092",307,3.0
CN1812100000000,18,121,"Parke County, IN",2022,"6,672","6,452",220,3.3
CN1812300000000,18,123,"Perry County, IN",2022,"8,319","8,042",277,3.3
CN1812500000000,18,125,"Pike County, IN",2022,"5,482","5,293",189,3.4
CN1812700000000,18,127,"Porter County, IN",2022,"85,595","82,715","2,880",3.4
CN1812900000000,18,129,"Posey County, IN",2022,"12,251","11,939",312,2.5
CN1813100000000,18,131,"Pulaski County, IN",2022,"6,440","6,267",173,2.7
CN1813300000000,18,133,"Putnam County, IN",2022,"16,314","15,781",533,3.3
CN1813500000000,18,135,"Randolph County, IN",2022,"11,962","11,611",351,2.9
CN1813700000000,18,137,"Ripley County, IN",2022,"14,247","13,848",399,2.8
CN1813900000000,18,139,"Rush County, IN",2022,"8,026","7,804",222,2.8
CN1814100000000,18,141,"St. Joseph County, IN",2022,"130,066","125,477","4,589",3.5
CN1814300000000,18,143,"Scott County, IN",2022,"10,162","9,797",365,3.6
CN1814500000000,18,145,"Shelby County, IN",2022,"22,572","21,974",598,2.6
CN1814700000000,18,147,"Spencer County, IN",2022,"9,841","9,562",279,2.8
CN1814900000000,18,149,"Starke County, IN",2022,"9,055","8,687",368,4.1
CN1815100000000,18,151,"Steuben County, IN",2022,"17,437","16,981",456,2.6
CN1815300000000,18,153,"Sullivan County, IN",2022,"9,048","8,739",309,3.4
CN1815500000000,18,155,"Switzerland County, IN",2022,"4,063","3,935",128,3.2
CN1815700000000,18,157,"Tippecanoe County, IN",2022,"97,568","94,845","2,723",2.8
CN1815900000000,18,159,"Tipton County, IN",2022,"7,745","7,486",259,3.3
CN1816100000000,18,161,"Union County, IN",2022,"3,735","3,647",88,2.4
CN1816300000000,18,163,"Vanderburgh County, IN",2022,"89,475","86,657","2,818",3.1
CN1816500000000,18,165,"Vermillion County, IN",2022,"6,987","6,743",244,3.5
CN1816700000000,18,167,"Vigo County, IN",2022,"48,527","46,867","1,660",3.4
CN1816900000000,18,169,"Wabash County, IN",2022,"14,338","13,940",398,2.8
CN1817100000000,18,171,"Warren County, IN",2022,"4,435","4,325",110,2.5
CN1817300000000,18,173,"Warrick County, IN",2022,"32,841","31,976",865,2.6
CN1817500000000,18,175,"Washington County, IN",2022,"13,742","13,372",370,2.7
CN1817700000000,18,177,"Wayne County, IN",2022,"30,575","29,633",942,3.1
CN1817900000000,18,179,"Wells County, IN",2022,"14,674","14,338",336,2.3
CN1818100000000,18,181,"White County, IN",2022,"11,448","11,104",344,3.0
CN1818300000000,18,183,"Whitley County, IN",2022,"17,621","17,183",438,2.5
CN1900100000000,19,1,"Adair County, IA",2022,"4,232","4,135",97,2.3
CN1900300000000,19,3,"Adams County, IA",2022,"1,780","1,737",43,2.4
CN1900500000000,19,5,"Allamakee County, IA",2022,"7,420","7,142",278,3.7
CN1900700000000,19,7,"Appanoose County, IA",2022,"5,100","4,925",175,3.4
CN1900900000000,19,9,"Audubon County, IA",2022,"3,107","3,034",73,2.3
CN1901100000000,19,11,"Benton County, IA",2022,"13,928","13,527",401,2.9
CN1901300000000,19,13,"Black Hawk County, IA",2022,"68,931","66,918","2,013",2.9
CN1901500000000,19,15,"Boone County, IA",2022,"14,688","14,340",348,2.4
CN1901700000000,19,17,"Bremer County, IA",2022,"13,378","13,048",330,2.5
CN1901900000000,19,19,"Buchanan County, IA",2022,"10,984","10,664",320,2.9
CN1902100000000,19,21,"Buena Vista County, IA",2022,"11,346","11,059",287,2.5
CN1902300000000,19,23,"Butler County, IA",2022,"7,584","7,352",232,3.1
CN1902500000000,19,25,"Calhoun County, IA",2022,"4,398","4,293",105,2.4
CN1902700000000,19,27,"Carroll County, IA",2022,"11,114","10,891",223,2.0
CN1902900000000,19,29,"Cass County, IA",2022,"6,737","6,554",183,2.7
CN1903100000000,19,31,"Cedar County, IA",2022,"9,890","9,606",284,2.9
CN1903300000000,19,33,"Cerro Gordo County, IA",2022,"22,092","21,450",642,2.9
CN1903500000000,19,35,"Cherokee County, IA",2022,"6,406","6,260",146,2.3
CN1903700000000,19,37,"Chickasaw County, IA",2022,"7,004","6,836",168,2.4
CN1903900000000,19,39,"Clarke County, IA",2022,"4,900","4,751",149,3.0
CN1904100000000,19,41,"Clay County, IA",2022,"8,792","8,552",240,2.7
CN1904300000000,19,43,"Clayton County, IA",2022,"9,005","8,633",372,4.1
CN1904500000000,19,45,"Clinton County, IA",2022,"22,079","21,290",789,3.6
CN1904700000000,19,47,"Crawford County, IA",2022,"8,197","7,883",314,3.8
CN1904900000000,19,49,"Dallas County, IA",2022,"60,965","59,765","1,200",2.0
CN1905100000000,19,51,"Davis County, IA",2022,"4,500","4,390",110,2.4
CN1905300000000,19,53,"Decatur County, IA",2022,"3,770","3,664",106,2.8
CN1905500000000,19,55,"Delaware County, IA",2022,"10,053","9,798",255,2.5
CN1905700000000,19,57,"Des Moines County, IA",2022,"18,893","18,101",792,4.2
CN1905900000000,19,59,"Dickinson County, IA",2022,"10,152","9,845",307,3.0
CN1906100000000,19,61,"Dubuque County, IA",2022,"53,887","52,239","1,648",3.1
CN1906300000000,19,63,"Emmet County, IA",2022,"4,490","4,344",146,3.3
CN1906500000000,19,65,"Fayette County, IA",2022,"10,082","9,751",331,3.3
CN1906700000000,19,67,"Floyd County, IA",2022,"7,762","7,517",245,3.2
CN1906900000000,19,69,"Franklin County, IA",2022,"4,796","4,652",144,3.0
CN1907100000000,19,71,"Fremont County, IA",2022,"3,386","3,293",93,2.7
CN1907300000000,19,73,"Greene County, IA",2022,"4,656","4,544",112,2.4
CN1907500000000,19,75,"Grundy County, IA",2022,"6,740","6,576",164,2.4
CN1907700000000,19,77,"Guthrie County, IA",2022,"5,688","5,529",159,2.8
CN1907900000000,19,79,"Hamilton County, IA",2022,"7,738","7,539",199,2.6
CN1908100000000,19,81,"Hancock County, IA",2022,"5,750","5,616",134,2.3
CN1908300000000,19,83,"Hardin County, IA",2022,"8,580","8,340",240,2.8
CN1908500000000,19,85,"Harrison County, IA",2022,"7,652","7,446",206,2.7
CN1908700000000,19,87,"Henry County, IA",2022,"9,715","9,429",286,2.9
CN1908900000000,19,89,"Howard County, IA",2022,"5,184","5,015",169,3.3
CN1909100000000,19,91,"Humboldt County, IA",2022,"4,700","4,577",123,2.6
CN1909300000000,19,93,"Ida County, IA",2022,"3,605","3,514",91,2.5
CN1909500000000,19,95,"Iowa County, IA",2022,"8,667","8,416",251,2.9
CN1909700000000,19,97,"Jackson County, IA",2022,"10,173","9,823",350,3.4
CN1909900000000,19,99,"Jasper County, IA",2022,"18,992","18,412",580,3.1
CN1910100000000,19,101,"Jefferson County, IA",2022,"8,171","7,946",225,2.8
CN1910300000000,19,103,"Johnson County, IA",2022,"86,689","84,635","2,054",2.4
CN1910500000000,19,105,"Jones County, IA",2022,"10,581","10,236",345,3.3
CN1910700000000,19,107,"Keokuk County, IA",2022,"5,163","5,000",163,3.2
CN1910900000000,19,109,"Kossuth County, IA",2022,"7,830","7,637",193,2.5
CN1911100000000,19,111,"Lee County, IA",2022,"15,008","14,312",696,4.6
CN1911300000000,19,113,"Linn County, IA",2022,"124,755","120,963","3,792",3.0
CN1911500000000,19,115,"Louisa County, IA",2022,"5,529","5,346",183,3.3
CN1911700000000,19,117,"Lucas County, IA",2022,"4,275","4,172",103,2.4
CN1911900000000,19,119,"Lyon County, IA",2022,"6,272","6,138",134,2.1
CN1912100000000,19,121,"Madison County, IA",2022,"9,441","9,155",286,3.0
CN1912300000000,19,123,"Mahaska County, IA",2022,"12,349","12,040",309,2.5
CN1912500000000,19,125,"Marion County, IA",2022,"18,372","17,965",407,2.2
CN1912700000000,19,127,"Marshall County, IA",2022,"19,253","18,318",935,4.9
CN1912900000000,19,129,"Mills County, IA",2022,"7,066","6,897",169,2.4
CN1913100000000,19,131,"Mitchell County, IA",2022,"5,627","5,505",122,2.2
CN1913300000000,19,133,"Monona County, IA",2022,"4,511","4,379",132,2.9
CN1913500000000,19,135,"Monroe County, IA",2022,"3,747","3,636",111,3.0
CN1913700000000,19,137,"Montgomery County, IA",2022,"5,292","5,165",127,2.4
CN1913900000000,19,139,"Muscatine County, IA",2022,"21,345","20,702",643,3.0
CN1914100000000,19,141,"O'Brien County, IA",2022,"7,627","7,445",182,2.4
CN1914300000000,19,143,"Osceola County, IA",2022,"3,514","3,448",66,1.9
CN1914500000000,19,145,"Page County, IA",2022,"7,617","7,448",169,2.2
CN1914700000000,19,147,"Palo Alto County, IA",2022,"4,925","4,804",121,2.5
CN1914900000000,19,149,"Plymouth County, IA",2022,"14,123","13,798",325,2.3
CN1915100000000,19,151,"Pocahontas County, IA",2022,"3,741","3,644",97,2.6
CN1915300000000,19,153,"Polk County, IA",2022,"274,570","266,862","7,708",2.8
CN1915500000000,19,155,"Pottawattamie County, IA",2022,"46,256","44,880","1,376",3.0
CN1915700000000,19,157,"Poweshiek County, IA",2022,"9,920","9,635",285,2.9
CN1915900000000,19,159,"Ringgold County, IA",2022,"2,258","2,202",56,2.5
CN1916100000000,19,161,"Sac County, IA",2022,"5,067","4,936",131,2.6
CN1916300000000,19,163,"Scott County, IA",2022,"90,676","87,734","2,942",3.2
CN1916500000000,19,165,"Shelby County, IA",2022,"6,174","6,019",155,2.5
CN1916700000000,19,167,"Sioux County, IA",2022,"22,410","21,977",433,1.9
CN1916900000000,19,169,"Story County, IA",2022,"54,252","53,024","1,228",2.3
CN1917100000000,19,171,"Tama County, IA",2022,"8,443","8,135",308,3.6
CN1917300000000,19,173,"Taylor County, IA",2022,"3,161","3,098",63,2.0
CN1917500000000,19,175,"Union County, IA",2022,"5,904","5,733",171,2.9
CN1917700000000,19,177,"Van Buren County, IA",2022,"3,338","3,230",108,3.2
CN1917900000000,19,179,"Wapello County, IA",2022,"16,832","16,267",565,3.4
CN1918100000000,19,181,"Warren County, IA",2022,"29,132","28,386",746,2.6
CN1918300000000,19,183,"Washington County, IA",2022,"11,936","11,621",315,2.6
CN1918500000000,19,185,"Wayne County, IA",2022,"3,283","3,206",77,2.3
CN1918700000000,19,187,"Webster County, IA",2022,"17,667","17,084",583,3.3
CN1918900000000,19,189,"Winnebago County, IA",2022,"5,784","5,645",139,2.4
CN1919100000000,19,191,"Winneshiek County, IA",2022,"11,919","11,560",359,3.0
CN1919300000000,19,193,"Woodbury County, IA",2022,"56,169","54,542","1,627",2.9
CN1919500000000,19,195,"Worth County, IA",2022,"4,316","4,207",109,2.5
CN1919700000000,19,197,"Wright County, IA",2022,"6,096","5,920",176,2.9
CN2000100000000,20,1,"Allen County, KS",2022,"6,048","5,861",187,3.1
CN2000300000000,20,3,"Anderson County, KS",2022,"3,568","3,467",101,2.8
CN2000500000000,20,5,"Atchison County, KS",2022,"7,946","7,700",246,3.1
CN2000700000000,20,7,"Barber County, KS",2022,"2,061","2,015",46,2.2
CN2000900000000,20,9,"Barton County, KS",2022,"12,497","12,153",344,2.8
CN2001100000000,20,11,"Bourbon County, KS",2022,"6,063","5,839",224,3.7
CN2001300000000,20,13,"Brown County, KS",2022,"4,277","4,155",122,2.9
CN2001500000000,20,15,"Butler County, KS",2022,"33,523","32,580",943,2.8
CN2001700000000,20,17,"Chase County, KS",2022,"1,167","1,137",30,2.6
CN2001900000000,20,19,"Chautauqua County, KS",2022,"1,354","1,311",43,3.2
CN2002100000000,20,21,"Cherokee County, KS",2022,"9,203","8,946",257,2.8
CN2002300000000,20,23,"Cheyenne County, KS",2022,"1,253","1,223",30,2.4
CN2002500000000,20,25,"Clark County, KS",2022,997,975,22,2.2
CN2002700000000,20,27,"Clay County, KS",2022,"3,905","3,805",100,2.6
CN2002900000000,20,29,"Cloud County, KS",2022,"4,544","4,437",107,2.4
CN2003100000000,20,31,"Coffey County, KS",2022,"3,908","3,773",135,3.5
CN2003300000000,20,33,"Comanche County, KS",2022,881,861,20,2.3
CN2003500000000,20,35,"Cowley County, KS",2022,"15,702","15,208",494,3.1
CN2003700000000,20,37,"Crawford County, KS",2022,"19,734","19,167",567,2.9
CN2003900000000,20,39,"Decatur County, KS",2022,"1,445","1,411",34,2.4
CN2004100000000,20,41,"Dickinson County, KS",2022,"8,801","8,555",246,2.8
CN2004300000000,20,43,"Doniphan County, KS",2022,"3,744","3,638",106,2.8
CN2004500000000,20,45,"Douglas County, KS",2022,"68,587","66,866","1,721",2.5
CN2004700000000,20,47,"Edwards County, KS",2022,"1,360","1,328",32,2.4
CN2004900000000,20,49,"Elk County, KS",2022,"1,004",972,32,3.2
CN2005100000000,20,51,"Ellis County, KS",2022,"16,871","16,513",358,2.1
CN2005300000000,20,53,"Ellsworth County, KS",2022,"2,773","2,709",64,2.3
CN2005500000000,20,55,"Finney County, KS",2022,"20,019","19,566",453,2.3
CN2005700000000,20,57,"Ford County, KS",2022,"17,607","17,219",388,2.2
CN2005900000000,20,59,"Franklin County, KS",2022,"13,914","13,539",375,2.7
CN2006100000000,20,61,"Geary County, KS",2022,"13,114","12,653",461,3.5
CN2006300000000,20,63,"Gove County, KS",2022,"1,206","1,175",31,2.6
CN2006500000000,20,65,"Graham County, KS",2022,"1,248","1,219",29,2.3
CN2006700000000,20,67,"Grant County, KS",2022,"2,900","2,816",84,2.9
CN2006900000000,20,69,"Gray County, KS",2022,"3,020","2,960",60,2.0
CN2007100000000,20,71,"Greeley County, KS",2022,648,635,13,2.0
CN2007300000000,20,73,"Greenwood County, KS",2022,"2,792","2,717",75,2.7
CN2007500000000,20,75,"Hamilton County, KS",2022,"1,328","1,301",27,2.0
CN2007700000000,20,77,"Harper County, KS",2022,"2,514","2,453",61,2.4
CN2007900000000,20,79,"Harvey County, KS",2022,"17,234","16,799",435,2.5
CN2008100000000,20,81,"Haskell County, KS",2022,"1,650","1,610",40,2.4
CN2008300000000,20,83,"Hodgeman County, KS",2022,927,906,21,2.3
CN2008500000000,20,85,"Jackson County, KS",2022,"6,753","6,577",176,2.6
CN2008700000000,20,87,"Jefferson County, KS",2022,"9,789","9,511",278,2.8
CN2008900000000,20,89,"Jewell County, KS",2022,"1,175","1,143",32,2.7
CN2009100000000,20,91,"Johnson County, KS",2022,"349,831","341,497","8,334",2.4
CN2009300000000,20,93,"Kearny County, KS",2022,"1,761","1,721",40,2.3
CN2009500000000,20,95,"Kingman County, KS",2022,"3,641","3,558",83,2.3
CN2009700000000,20,97,"Kiowa County, KS",2022,"1,161","1,135",26,2.2
CN2009900000000,20,99,"Labette County, KS",2022,"9,385","9,088",297,3.2
CN2010100000000,20,101,"Lane County, KS",2022,696,675,21,3.0
CN2010300000000,20,103,"Leavenworth County, KS",2022,"36,529","35,404","1,125",3.1
CN2010500000000,20,105,"Lincoln County, KS",2022,"1,437","1,397",40,2.8
CN2010700000000,20,107,"Linn County, KS",2022,"4,609","4,434",175,3.8
CN2010900000000,20,109,"Logan County, KS",2022,"1,447","1,417",30,2.1
CN2011100000000,20,111,"Lyon County, KS",2022,"17,961","17,532",429,2.4
CN2011300000000,20,113,"McPherson County, KS",2022,"16,739","16,379",360,2.2
CN2011500000000,20,115,"Marion County, KS",2022,"5,858","5,708",150,2.6
CN2011700000000,20,117,"Marshall County, KS",2022,"5,094","4,984",110,2.2
CN2011900000000,20,119,"Meade County, KS",2022,"1,925","1,885",40,2.1
CN2012100000000,20,121,"Miami County, KS",2022,"18,062","17,585",477,2.6
CN2012300000000,20,123,"Mitchell County, KS",2022,"2,615","2,549",66,2.5
CN2012500000000,20,125,"Montgomery County, KS",2022,"14,224","13,769",455,3.2
CN2012700000000,20,127,"Morris County, KS",2022,"2,882","2,812",70,2.4
CN2012900000000,20,129,"Morton County, KS",2022,"1,162","1,130",32,2.8
CN2013100000000,20,131,"Nemaha County, KS",2022,"5,251","5,145",106,2.0
CN2013300000000,20,133,"Neosho County, KS",2022,"7,574","7,353",221,2.9
CN2013500000000,20,135,"Ness County, KS",2022,"1,479","1,451",28,1.9
CN2013700000000,20,137,"Norton County, KS",2022,"2,321","2,271",50,2.2
CN2013900000000,20,139,"Osage County, KS",2022,"7,894","7,664",230,2.9
CN2014100000000,20,141,"Osborne County, KS",2022,"1,740","1,699",41,2.4
CN2014300000000,20,143,"Ottawa County, KS",2022,"2,984","2,906",78,2.6
CN2014500000000,20,145,"Pawnee County, KS",2022,"2,817","2,752",65,2.3
CN2014700000000,20,147,"Phillips County, KS",2022,"2,414","2,357",57,2.4
CN2014900000000,20,149,"Pottawatomie County, KS",2022,"13,246","12,923",323,2.4
CN2015100000000,20,151,"Pratt County, KS",2022,"4,471","4,363",108,2.4
CN2015300000000,20,153,"Rawlins County, KS",2022,"1,373","1,344",29,2.1
CN2015500000000,20,155,"Reno County, KS",2022,"28,775","27,928",847,2.9
CN2015700000000,20,157,"Republic County, KS",2022,"2,331","2,279",52,2.2
CN2015900000000,20,159,"Rice County, KS",2022,"5,059","4,934",125,2.5
